角色票力排行榜 男子组
序号: [ 日期 | 小组名次 | 票数 ] 人物名称 - 作品名称
1253: [ 2015-11-24 | 40 | 00154 ] B - 寄生兽 生命的准则
1254: [ 2015-12-05 | 33 | 00153 ] 北原小次郎 - 教室危机
1255: [ 2015-11-01 | 35 | 00153 ] 拉瓦雷 - 巴哈姆特之怒
1256: [ 2015-11-25 | 31 | 00151 ] 莉莉亚安德·藏兔座 - 新网球王子OVA vs Genius10
1257: [ 2015-11-14 | 35 | 00150 ] 一氏裕次 - 新网球王子OVA vs Genius10
1258: [ 2015-11-03 | 36 | 00148 ] 岛谷胜也 - 魔神之骨
1259: [ 2015-11-06 | 36 | 00148 ] 胡狼桑原 - 新网球王子OVA vs Genius10
1260: [ 2015-11-04 | 36 | 00147 ] 铃鹿友龟 - 旋转少女
1261: [ 2015-11-03 | 37 | 00147 ] 间崎贤一 - 潮与虎
1262: [ 2015-11-01 | 36 | 00147 ] 赤月明 - 天雷争霸 复仇者联盟
1263: [ 2015-11-02 | 40 | 00146 ] 桥田割男 - 美男高校地球防卫部LOVE
1264: [ 2015-11-21 | 32 | 00145 ] 蔚蓝 - 光之美少女happinesscharge
1265: [ 2015-11-05 | 36 | 00144 ] 松永 - 敢达创战者TRY
1266: [ 2015-11-28 | 33 | 00144 ] 休斯 - 境界触发者
1267: [ 2015-12-01 | 35 | 00143 ] 十郎 - 潮与虎
1268: [ 2015-11-19 | 31 | 00142 ] 山本 - 我们大家的河合庄
1269: [ 2015-11-04 | 37 | 00141 ] 唐泽克己 - 境界触发者
1270: [ 2015-12-03 | 36 | 00141 ] 助六 - 昭和元禄落语心中OVA
1271: [ 2015-11-19 | 32 | 00141 ] 马尔蒂纳 - 巴哈姆特之怒
1272: [ 2015-11-01 | 37 | 00140 ] 炼狱骑士 - 未来卡搭档对战
1273: [ 2015-11-27 | 36 | 00140 ] 空筱翼人 - 创圣的大天使Logos
1274: [ 2015-11-11 | 37 | 00139 ] 黑岳哲也 - 未来卡搭档对战
1275: [ 2015-12-04 | 31 | 00139 ] 修德鲁兹 - 魔神之骨
1276: [ 2015-11-21 | 33 | 00139 ] 烈火幸村 - 战斗之魂 烈火魂
1277: [ 2015-11-04 | 38 | 00138 ] 金形铁之助 - 英雄银行
1278: [ 2015-12-05 | 34 | 00137 ] 肯·麦克德加尔 - 暴力宇宙海贼 亚空的深渊
1279: [ 2015-11-23 | 35 | 00136 ] 庄尼 - 翠星的加尔刚蒂亚OVA
1280: [ 2015-12-05 | 35 | 00135 ] 泰隆 - 魔神之骨
1281: [ 2015-12-02 | 37 | 00133 ] 克鲁德 - 魔神之骨
1282: [ 2015-11-15 | 40 | 00133 ] 葱山一束 - 未来卡搭档对战
1283: [ 2015-10-31 | 40 | 00133 ] 佐伯希星 - 少年好莱坞 第二季
1284: [ 2015-12-04 | 32 | 00132 ] 紫京院响 - 美妙天堂
1285: [ 2015-12-05 | 36 | 00132 ] 铁拳 - 天雷争霸 复仇者联盟
1286: [ 2015-11-07 | 39 | 00131 ] 北野哲也 - 宇宙战舰大和号2199 追忆的航海
1287: [ 2015-11-16 | 34 | 00131 ] 伊织顺平 - 女神异闻录3剧场版
1288: [ 2015-11-14 | 36 | 00129 ] 德川秀忠 - 战国无双
1289: [ 2015-11-08 | 39 | 00129 ] 曼多萨 - 牙狼 炎之刻印
1290: [ 2015-11-06 | 37 | 00129 ] 乔·瓦兹 - CodeGeass亡国的阿基德
1291: [ 2015-11-05 | 37 | 00127 ] 熊岛五郎太 - 妖怪手表
1292: [ 2015-11-29 | 35 | 00127 ] 中岛登 - 法兰雀丝卡
1293: [ 2015-11-17 | 38 | 00127 ] 菊地原士郎 - 境界触发者
1294: [ 2015-12-01 | 36 | 00127 ] 马特乌斯·恰拉维 - 棺姬嘉依卡 第二季
1295: [ 2015-11-30 | 33 | 00127 ] 雉子波瑛治 - 枕男子
1296: [ 2015-11-11 | 38 | 00126 ] 安城守 - 卡片战斗先导者G
1297: [ 2015-11-05 | 38 | 00125 ] 远山清 - 宇宙战舰大和号2199 追忆的航海
1298: [ 2015-11-29 | 36 | 00125 ] 增子透 - 钻石王牌
1299: [ 2015-11-26 | 33 | 00124 ] 望月绫时 - 女神异闻录3剧场版
1300: [ 2015-11-17 | 39 | 00122 ] 伊佐坂甚六 - 海螺小姐
1301: [ 2015-12-03 | 37 | 00122 ] 沃尔特·巴吉斯特 - 苍穹之法芙娜EXODUS
1302: [ 2015-11-28 | 34 | 00122 ] 奥古斯塔·亨利·海兰德 - CodeGeass亡国的阿基德
1303: [ 2015-11-25 | 32 | 00122 ] 沟口恭介 - 苍穹之法芙娜EXODUS
1304: [ 2015-11-18 | 34 | 00122 ] 平田一 - 宇宙战舰大和号2199 追忆的航海
1305: [ 2015-12-04 | 33 | 00121 ] 伊佐坂难物 - 海螺小姐
1306: [ 2015-12-05 | 37 | 00121 ] 朱天 - 斩·赤红之瞳
1307: [ 2015-11-27 | 37 | 00121 ] 阿纳朵拉 - 境界触发者
1308: [ 2015-11-16 | 35 | 00120 ] 毁灭者德拉克斯 - 天雷争霸 复仇者联盟
1309: [ 2015-11-25 | 33 | 00120 ] 虎堂升 - 未来卡搭档对战
1310: [ 2015-12-01 | 37 | 00119 ] 德斯蒙德·鲁塔干达 - 心理测量者剧场版
1311: [ 2015-11-07 | 40 | 00119 ] 卢克 - 魔神之骨
1312: [ 2015-11-20 | 29 | 00118 ] 籾山藏之介 - 旋转少女
1313: [ 2015-11-04 | 39 | 00117 ] 零 - 龙收藏
1314: [ 2015-11-29 | 37 | 00116 ] 木崎怜士 - 境界触发者
1315: [ 2015-11-16 | 36 | 00116 ] 冰龙桐 - 未来卡搭档对战
1316: [ 2015-11-28 | 35 | 00116 ] 野兽 - 天雷争霸 复仇者联盟
1317: [ 2015-11-13 | 37 | 00116 ] 大盛爆 - 未来卡搭档对战
1318: [ 2015-11-29 | 38 | 00115 ] 屍千狼 - 笑傲昙天
1319: [ 2015-12-05 | 38 | 00115 ] 前园健太 - 钻石王牌
1320: [ 2015-11-25 | 34 | 00115 ] J·J·罗宾逊 - 科学小飞侠Crowds 第二季
1321: [ 2015-11-05 | 39 | 00111 ] 早水海马 - 少年好莱坞 第二季
1322: [ 2015-11-29 | 39 | 00111 ] 奇异博士 - 天雷争霸 复仇者联盟
1323: [ 2015-11-21 | 34 | 00111 ] 市村铁之助 - 法兰雀丝卡
1324: [ 2015-11-23 | 36 | 00110 ] 饭纲守 - 敢达创战者TRY
1325: [ 2015-11-14 | 37 | 00110 ] 本城彰男 - 阿茹茉妮
1326: [ 2015-11-25 | 35 | 00110 ] 河豚田鳟夫 - 海螺小姐
1327: [ 2015-11-01 | 38 | 00110 ] 施尼泽 - 暴力宇宙海贼 亚空的深渊
1328: [ 2015-11-19 | 33 | 00110 ] 加利纳 - 夜之小双侠
1329: [ 2015-12-01 | 38 | 00109 ] 东方雅美 - 新网球王子OVA vs Genius10
1330: [ 2015-11-08 | 40 | 00109 ] 新 - 龙收藏
1331: [ 2015-11-13 | 38 | 00109 ] 苍月紫暮 - 潮与虎
1332: [ 2015-11-18 | 35 | 00109 ] 阿腾佐贺 - 敢达创战者TRY
1333: [ 2015-11-11 | 39 | 00108 ] Takaya - 女神异闻录3剧场版
1334: [ 2015-11-29 | 40 | 00108 ] 维萨 - 境界触发者
1335: [ 2015-11-30 | 34 | 00108 ] 教练 - Venus Project Climax
1336: [ 2015-11-03 | 38 | 00108 ] 犬饲善藏 - 笑傲昙天
1337: [ 2015-10-31 | 41 | 00108 ] 寿来·飞鸟·米斯尔奇 - CROSSANGE 天使与龙的轮舞
1338: [ 2015-11-04 | 40 | 00107 ] 石川啄木 - 法兰雀丝卡
1339: [ 2015-11-16 | 37 | 00107 ] 江川逞 - 网球优等生 第二季
1340: [ 2015-11-06 | 38 | 00107 ] 兰巴涅因 - 境界触发者
1341: [ 2015-11-20 | 30 | 00107 ] 逸茂一番 - 美男高校地球防卫部LOVE
1342: [ 2015-11-11 | 40 | 00106 ] 达斯汀·莫甘 - 苍穹之法芙娜EXODUS
1343: [ 2015-12-04 | 34 | 00106 ] 上杉景胜 - 战国无双
1344: [ 2015-11-27 | 38 | 00106 ] 伊吹浩二 - 卡片战斗先导者G
1345: [ 2015-11-21 | 35 | 00105 ] 伊安·坎普 - 苍穹之法芙娜EXODUS
1346: [ 2015-11-03 | 39 | 00104 ] 巴里修 - 魔神之骨
1347: [ 2015-12-03 | 38 | 00104 ] 金丸信二 - 钻石王牌
1348: [ 2015-11-28 | 36 | 00104 ] 金色小春 - 新网球王子OVA vs Genius10
1349: [ 2015-11-23 | 37 | 00103 ] 巨像 - 天雷争霸 复仇者联盟
1350: [ 2015-11-22 | 39 | 00103 ] 五十颜亲治 - 美男高校地球防卫部LOVE
1351: [ 2015-11-13 | 39 | 00102 ] 雾雨正雪 - 未来卡搭档对战
1352: [ 2015-12-05 | 39 | 00101 ] 小智 - Venus Project Climax
1353: [ 2015-11-22 | 40 | 00101 ] 鱼谷隆 - 玉子市场 剧场版
1354: [ 2015-11-26 | 34 | 00101 ] 卧炎响也 - 未来卡搭档对战
1355: [ 2015-11-19 | 34 | 00101 ] 太田健二郎 - 宇宙战舰大和号2199 追忆的航海
1356: [ 2015-11-25 | 36 | 00099 ] 阿罗玛 - Go!Princess光之美少女
1357: [ 2015-11-19 | 35 | 00099 ] 路西法 - 决斗大师VS
1358: [ 2015-10-31 | 42 | 00098 ] 鹤川秀明 - 山田君与七个魔女
1359: [ 2015-12-04 | 35 | 00097 ] 根武谷永吉 - 黑子的篮球 第三季
1360: [ 2015-11-16 | 38 | 00097 ] 如月晓 - 未来卡搭档对战
1361: [ 2015-11-21 | 36 | 00096 ] 西梅翁 - ChaosDragon赤龙战役
1362: [ 2015-11-02 | 41 | 00095 ] 祸津刃 - 未来卡搭档对战
1363: [ 2015-11-22 | 41 | 00095 ] 社长 - 少年好莱坞 第二季
1364: [ 2015-11-07 | 41 | 00094 ] I司令 - 未来卡搭档对战
1365: [ 2015-11-14 | 38 | 00094 ] 古见翔 - 美男高校地球防卫部LOVE
1366: [ 2015-11-18 | 36 | 00094 ] 阿基特 - ChaosDragon赤龙战役
1367: [ 2015-12-02 | 38 | 00093 ] 山崎奖 - 宇宙战舰大和号2199 追忆的航海
1368: [ 2015-11-26 | 35 | 00093 ] 波野海苔助 - 海螺小姐
1369: [ 2015-11-19 | 36 | 00093 ] 罗伦兹·朱里安诺 - 白银的意志 ARGEVOLLEN
1370: [ 2015-12-02 | 39 | 00092 ] 海鸣·阿尔卡拉斯 - 卡片战斗先导者G
1371: [ 2015-11-30 | 35 | 00092 ] 米屋阳介 - 境界触发者
1372: [ 2015-11-30 | 36 | 00092 ] 阿漕 - 旋转少女
1373: [ 2015-11-14 | 39 | 00091 ] 绮场圣苑 - 卡片战斗先导者G
1374: [ 2015-11-08 | 41 | 00091 ] 樫野 - 团地友夫
1375: [ 2015-11-01 | 39 | 00091 ] 俺牙火 - 激战奥雷卡
1376: [ 2015-11-18 | 37 | 00091 ] 地纹京志郎 - 世界征服谋略之星OVA
1377: [ 2015-12-03 | 39 | 00090 ] 岛田结太 - 其实我是
1378: [ 2015-11-04 | 41 | 00089 ] 白州健二郎 - 钻石王牌
1379: [ 2015-11-03 | 40 | 00089 ] Master.T - 舞力四射
1380: [ 2015-11-20 | 31 | 00089 ] 榎本勇 - 宇宙战舰大和号2199 追忆的航海
1381: [ 2015-11-20 | 32 | 00089 ] 堀川君 - 海螺小姐
1382: [ 2015-11-30 | 37 | 00088 ] 哈德森 - 吸血鬼福尔摩斯
1383: [ 2015-11-26 | 36 | 00088 ] 富田章 - GATE奇幻自卫队
1384: [ 2015-11-11 | 41 | 00087 ] 甘木生马 - 少年好莱坞 第二季
1385: [ 2015-11-12 | 42 | 00087 ] 真桑瓜也 - 美男高校地球防卫部LOVE
1386: [ 2015-11-18 | 38 | 00087 ] 如月斩夜 - 未来卡搭档对战
1387: [ 2015-11-07 | 42 | 00086 ] 飞龙跳跃 - 舞力四射
1388: [ 2015-12-01 | 39 | 00084 ] 松田 - 昭和元禄落语心中OVA
1389: [ 2015-11-17 | 40 | 00083 ] 木村信介 - 黑子的篮球 第三季
1390: [ 2015-11-22 | 42 | 00083 ] 风见飒 - 少年好莱坞 第二季
1391: [ 2015-11-03 | 41 | 00083 ] 林晋太郎 - 创圣的大天使Logos
1392: [ 2015-11-16 | 39 | 00083 ] 查理13世 - 巴哈姆特之怒
1393: [ 2015-11-29 | 41 | 00082 ] 舞冈作吾 - 教室危机
1394: [ 2015-11-01 | 40 | 00082 ] 菊川满夫 - 团地友夫
1395: [ 2015-12-01 | 40 | 00081 ] 阿龙 - 百万偶像
1396: [ 2015-11-16 | 40 | 00081 ] 太阳火 - 天雷争霸 复仇者联盟
1397: [ 2015-11-19 | 37 | 00081 ] Jin - 女神异闻录3剧场版
1398: [ 2015-11-29 | 42 | 00080 ] 大泽木金铁 - 浦安铁筋家族 第二季
1399: [ 2015-12-03 | 40 | 00080 ] 无限彼方 - 暴力宇宙海贼 亚空的深渊
1400: [ 2015-11-14 | 40 | 00080 ] 丹迪店长 - 旋转少女
1401: [ 2015-11-27 | 39 | 00080 ] 新田真 - 卡片战斗先导者G
1402: [ 2015-11-19 | 38 | 00080 ] 大泽木裕太 - 浦安铁筋家族 第二季
1403: [ 2015-12-02 | 40 | 00079 ] 雾羽雄二 - 教室危机
1404: [ 2015-11-17 | 41 | 00079 ] 福田宽 - 黑子的篮球 第三季
1405: [ 2015-11-19 | 39 | 00079 ] 维克多 - 魔神之骨
1406: [ 2015-11-09 | 39 | 00079 ] 斯基乌斯 - 魔神之骨
1407: [ 2015-12-04 | 36 | 00078 ] 犬饲玄 - 展开骑士
1408: [ 2015-11-25 | 37 | 00078 ] 炎龙火吕 - 龙收藏
1409: [ 2015-11-08 | 42 | 00078 ] 天见浩司 - 雨色可可
1410: [ 2015-11-15 | 41 | 00077 ] 坂本辙平 - 梦幻足球手Stella OVA
1411: [ 2015-11-01 | 41 | 00077 ] 麻生尊 - 钻石王牌
1412: [ 2015-12-05 | 40 | 00076 ] 今田千治 - 妖怪手表
1413: [ 2015-11-06 | 39 | 00076 ] 毛村 - 未来卡搭档对战
1414: [ 2015-11-26 | 37 | 00076 ] 木下铁雄 - 团地友夫
1415: [ 2015-11-28 | 37 | 00075 ] 大泽木晴郎 - 浦安铁筋家族 第二季
1416: [ 2015-11-15 | 42 | 00074 ] 天宝院弓弦 - 舞力四射
1417: [ 2015-11-14 | 41 | 00074 ] 毕尔克 - 绿林女儿罗妮娅
1418: [ 2015-12-02 | 41 | 00073 ] 切札胜太 - 决斗大师VS
1419: [ 2015-11-16 | 41 | 00073 ] 诹访洸太郎 - 境界触发者
1420: [ 2015-11-16 | 42 | 00073 ] 法夫纳 - 圣斗士星矢 黄金魂
1421: [ 2015-11-10 | 36 | 00073 ] 武茶家 - 决斗大师VS
1422: [ 2015-11-21 | 37 | 00073 ] 鬼怒田本吉 - 境界触发者
1423: [ 2015-11-17 | 42 | 00072 ] 宗佐圆觉 - 美男高校地球防卫部LOVE
1424: [ 2015-12-01 | 41 | 00072 ] 班长 - 白银的意志 ARGEVOLLEN
1425: [ 2015-11-10 | 37 | 00072 ] 三浦教练 - 网球优等生 第二季
1426: [ 2015-11-17 | 43 | 00071 ] 修 - 暴力宇宙海贼 亚空的深渊
1427: [ 2015-11-22 | 43 | 00071 ] 田仁志慧 - 新网球王子OVA vs Genius10
1428: [ 2015-12-02 | 42 | 00069 ] 龙彦 - 旋转少女
1429: [ 2015-12-01 | 42 | 00069 ] 鹫崎青蓝 - 展开骑士
1430: [ 2015-11-09 | 40 | 00068 ] 田岛勇树 - 网球优等生 第二季
1431: [ 2015-11-21 | 38 | 00068 ] 柊刚人 - 少年好莱坞 第二季
1432: [ 2015-12-02 | 43 | 00067 ] 步火弁 - 决斗大师VS
1433: [ 2015-12-01 | 43 | 00067 ] 云母朔太郎 - 宝石宠物MagicalChange
1434: [ 2015-11-01 | 42 | 00067 ] 影山小次郎 - 网球优等生 第二季
1435: [ 2015-11-09 | 41 | 00067 ] 泷原剑 - 未来卡搭档对战
1436: [ 2015-11-17 | 44 | 00066 ] 时枝充 - 境界触发者
1437: [ 2015-11-26 | 38 | 00066 ] 死神 - 未来卡搭档对战
1438: [ 2015-12-02 | 44 | 00065 ] 阵内贡 - 苍穹之法芙娜EXODUS
1439: [ 2015-11-26 | 39 | 00065 ] 待宫荣吉 - 飙速宅男 第二季
1440: [ 2015-11-09 | 42 | 00065 ] 握拳梅里克姆 - 未来卡搭档对战
1441: [ 2015-12-02 | 45 | 00064 ] 岩田新平 - 宇宙战舰大和号2199 追忆的航海
1442: [ 2015-11-28 | 38 | 00064 ] 波野井仓 - 海螺小姐
1443: [ 2015-11-04 | 42 | 00063 ] 轰鬼玄马 - 未来卡搭档对战
1444: [ 2015-11-13 | 40 | 00063 ] 城户政宗 - 境界触发者
1445: [ 2015-11-24 | 41 | 00063 ] 杜纲悟 - 潮与虎
1446: [ 2015-11-09 | 43 | 00063 ] 野口草太 - 舞力四射
1447: [ 2015-11-28 | 39 | 00062 ] 忍田真史 - 境界触发者
1448: [ 2015-11-08 | 43 | 00062 ] 底波拉贵崎 - 英雄银行
1449: [ 2015-11-27 | 40 | 00062 ] 迫田利木 - 舞力四射
1450: [ 2015-11-26 | 40 | 00062 ] 赫拉克鲁斯 - 圣斗士星矢 黄金魂
1451: [ 2015-11-20 | 33 | 00062 ] 老元宽 - 忍者杀手
1452: [ 2015-11-24 | 42 | 00062 ] 知念宽 - 新网球王子OVA vs Genius10
1453: [ 2015-12-03 | 41 | 00061 ] 百黄半藏 - 战斗之魂 烈火魂
1454: [ 2015-11-20 | 34 | 00061 ] 克隆黑道 - 忍者杀手
1455: [ 2015-11-23 | 38 | 00060 ] 百眼 - 暴力宇宙海贼 亚空的深渊
1456: [ 2015-12-05 | 41 | 00060 ] 天野流 - 英雄银行
1457: [ 2015-12-05 | 42 | 00060 ] 白银谦信 - 战斗之魂 烈火魂
1458: [ 2015-11-21 | 39 | 00060 ] 又吉一雄 - 健全机斗士OVA
1459: [ 2015-11-18 | 39 | 00059 ] 越川将兵 - 白银的意志 ARGEVOLLEN
1460: [ 2015-11-19 | 40 | 00058 ] 土闻努虫 - 创圣的大天使Logos
1461: [ 2015-11-18 | 40 | 00058 ] 伊达龙之介 - 少年好莱坞 第二季
1462: [ 2015-11-20 | 35 | 00058 ] 格拉迪斯 - 魔神之骨
1463: [ 2015-12-03 | 42 | 00057 ] 长良景 - 卡片战斗先导者G
1464: [ 2015-11-14 | 42 | 00057 ] 安东尼奥 - 魔神之骨
1465: [ 2015-12-01 | 44 | 00056 ] 吉打健人 - 创圣的大天使Logos
1466: [ 2015-12-01 | 45 | 00056 ] 吉田 - 阿茹茉妮
1467: [ 2015-11-30 | 38 | 00056 ] 大神红莲 - 展开骑士
1468: [ 2015-11-13 | 41 | 00056 ] 须藤俊介 - 敢达创战者TRY
1469: [ 2015-11-05 | 40 | 00055 ] 蜂须贺中黄 - 展开骑士
1470: [ 2015-12-04 | 37 | 00055 ] 冈村建一 - 黑子的篮球 第三季
1471: [ 2015-11-03 | 42 | 00055 ] 土合突男 - 未来卡搭档对战
1472: [ 2015-11-20 | 36 | 00055 ] 福岛正则 - 战国无双
1473: [ 2015-11-20 | 37 | 00055 ] 大泽木大铁 - 浦安铁筋家族 第二季
1474: [ 2015-12-04 | 38 | 00054 ] 山路狩 - 卡片战斗先导者G
1475: [ 2015-11-28 | 40 | 00054 ] 舞山春 - 少年好莱坞 第二季
1476: [ 2015-11-18 | 41 | 00054 ] 古寺章平 - 境界触发者
1477: [ 2015-11-27 | 41 | 00053 ] 摩斯 - 魔神之骨
1478: [ 2015-11-21 | 40 | 00053 ] 马库斯米里亚恩·贝恩穆萨·冈隆公爵 - 魔弹之王与战姬
1479: [ 2015-12-04 | 39 | 00052 ] 秋叶流 - 潮与虎
1480: [ 2015-12-04 | 40 | 00052 ] 剑崎庄严 - 创圣的大天使Logos
1481: [ 2015-11-26 | 41 | 00052 ] 佐佐木小次郎 - 决斗大师VS
1482: [ 2015-12-05 | 43 | 00051 ] 新渡户稻造 - 法兰雀丝卡
1483: [ 2015-11-16 | 43 | 00051 ] 富井实 - 少年好莱坞 第二季
1484: [ 2015-11-19 | 41 | 00051 ] 格里莫林 - 未来卡搭档对战
1485: [ 2015-11-20 | 38 | 00051 ] 鹰峰诚一郎 - 笑傲昙天
1486: [ 2015-12-04 | 41 | 00050 ] 奥库·马萨尔 - 白银的意志 ARGEVOLLEN
1487: [ 2015-12-03 | 43 | 00050 ] 靖惠田 - 敢达创战者TRY
1488: [ 2015-11-21 | 41 | 00050 ] MC小太郎 - 战斗之魂 烈火魂
1489: [ 2015-12-03 | 44 | 00049 ] 外村光辅 - 恋爱舞台OVA
1490: [ 2015-11-26 | 42 | 00049 ] 爱德华·格兰特 - 天雷争霸 复仇者联盟
1491: [ 2015-11-18 | 42 | 00049 ] 内木德太 - 激战奥雷卡
1492: [ 2015-11-27 | 42 | 00048 ] 基尔巴特 - 魔神之骨
1493: [ 2015-11-26 | 43 | 00048 ] 大六天魔王 - 战斗之魂 烈火魂
1494: [ 2015-11-23 | 39 | 00047 ] 卡索尔店长 - 未来卡搭档对战
1495: [ 2015-12-04 | 42 | 00047 ] 运动大佐 - 团地友夫
1496: [ 2015-12-05 | 44 | 00047 ] 岛田 - 团地友夫
1497: [ 2015-11-21 | 42 | 00047 ] 根津幸雄 - 团地友夫
1498: [ 2015-11-05 | 41 | 00046 ] 龙神健悟 - 魔神之骨
1499: [ 2015-11-15 | 43 | 00046 ] 勅使河原恭一 - 少年好莱坞 第二季
1500: [ 2015-12-04 | 43 | 00046 ] 福莱斯 - 翠星的加尔刚蒂亚OVA
1501: [ 2015-12-04 | 44 | 00046 ] 深泽谕吉 - 网球优等生 第二季
1502: [ 2015-11-30 | 39 | 00045 ] 芥火龙之介 - 旋转少女
1503: [ 2015-11-13 | 42 | 00045 ] 樱田石塔 - 英雄银行
1504: [ 2015-12-04 | 45 | 00044 ] 炎利家 - 战斗之魂 烈火魂
1505: [ 2015-11-12 | 43 | 00044 ] 拜兹 - 魔神之骨
1506: [ 2015-11-18 | 43 | 00044 ] 江户川兰博 - 决斗大师VS
1507: [ 2015-11-24 | 43 | 00044 ] 令公烈 - ChaosDragon赤龙战役
1508: [ 2015-11-30 | 40 | 00043 ] 锡安·泰纳尔迪耶 - 魔弹之王与战姬
1509: [ 2015-11-13 | 43 | 00043 ] 青井教练 - 网球优等生 第二季
1510: [ 2015-11-30 | 41 | 00042 ] 无限博士 - 暴力宇宙海贼 亚空的深渊
1511: [ 2015-11-30 | 42 | 00042 ] 财前三雄 - 英雄银行
1512: [ 2015-11-27 | 43 | 00042 ] 未门隆 - 未来卡搭档对战
1513: [ 2015-11-30 | 43 | 00041 ] 渡辺 - 阿茹茉妮
1514: [ 2015-12-05 | 45 | 00041 ] 克里斯·提拉 - 天雷争霸 复仇者联盟
1515: [ 2015-11-14 | 43 | 00041 ] 雷沃特 - 魔神之骨
1516: [ 2015-11-10 | 38 | 00041 ] 理查德·坂田 - 新网球王子OVA vs Genius10
1517: [ 2015-11-10 | 39 | 00041 ] 薮助治 - 宇宙战舰大和号2199 追忆的航海
1518: [ 2015-11-06 | 40 | 00041 ] 多度恒斗 - 卡片战斗先导者G
1519: [ 2015-11-02 | 42 | 00040 ] 狮子堂游次 - 舞力四射
1520: [ 2015-11-16 | 44 | 00040 ] 赤月光 - 天雷争霸 复仇者联盟
1521: [ 2015-11-10 | 40 | 00040 ] 豪胜凯特 - 英雄银行
1522: [ 2015-11-26 | 44 | 00040 ] 晓佐助 - 战斗之魂 烈火魂
1523: [ 2015-11-05 | 42 | 00039 ] 东尾所长 - 魔神之骨
1524: [ 2015-11-12 | 44 | 00039 ] 杰伊·艾尔 - 舞力四射
1525: [ 2015-11-25 | 38 | 00039 ] 黑羽春风 - 新网球王子OVA vs Genius10
1526: [ 2015-10-31 | 43 | 00039 ] 类 - 舞力四射
1527: [ 2015-11-06 | 41 | 00039 ] 金蛇秀水 - 未来卡搭档对战
1528: [ 2015-11-30 | 44 | 00038 ] 吉本雅人 - 团地友夫
1529: [ 2015-11-21 | 43 | 00038 ] 御茶水博士 - 决斗大师VS
1530: [ 2015-11-15 | 44 | 00036 ] 古斯特斯 - 魔神之骨
1531: [ 2015-11-28 | 41 | 00036 ] 堂马量平 - 苍穹之法芙娜EXODUS
1532: [ 2015-11-29 | 43 | 00035 ] 手牌之君稀麻吕 - 未来卡搭档对战
1533: [ 2015-11-25 | 39 | 00035 ] 后藤 - 阿茹茉妮
1534: [ 2015-11-21 | 44 | 00035 ] 宝绿院兼续 - 战斗之魂 烈火魂
1535: [ 2015-11-10 | 41 | 00033 ] 门胁悟 - 新网球王子OVA vs Genius10
1536: [ 2015-11-29 | 44 | 00032 ] 屯田兵 - 法兰雀丝卡
1537: [ 2015-11-10 | 42 | 00032 ] 古桥 - 敢达创战者TRY
1538: [ 2015-11-23 | 40 | 00031 ] 龟山砥草 - 展开骑士
1539: [ 2015-11-11 | 42 | 00029 ] 伊安 - 魔神之骨
1540: [ 2015-11-29 | 45 | 00029 ] 席加 - 白银的意志 ARGEVOLLEN
1541: [ 2015-11-23 | 41 | 00028 ] 风原乱 - 少年好莱坞 第二季
1542: [ 2015-11-25 | 40 | 00028 ] 南健太郎 - 新网球王子OVA vs Genius10
1543: [ 2015-11-18 | 44 | 00028 ] 格雷戈里 - 魔神之骨
1544: [ 2015-11-23 | 42 | 00027 ] 朱利亚斯·尤尼奥斯 - 白银的意志 ARGEVOLLEN
1545: [ 2015-11-06 | 42 | 00026 ] 里那多 - 魔神之骨
1546: [ 2015-11-27 | 44 | 00026 ] 卡巴里奥 - 魔神之骨
1547: [ 2015-11-13 | 44 | 00025 ] 涡木 - 敢达创战者TRY
1548: [ 2015-11-14 | 44 | 00024 ] 今野裕二 - 团地友夫
1549: [ 2015-11-20 | 39 | 00024 ] 真白藤吉郎 - 战斗之魂 烈火魂
1550: [ 2015-11-19 | 42 | 00022 ] 谷田高次 - 白银的意志 ARGEVOLLEN
1551: [ 2015-11-22 | 44 | 00021 ] 库瓦达·兹多姆 - 白银的意志 ARGEVOLLEN
1552: [ 2015-11-28 | 42 | 00021 ] 怒野艾安库洛 - 未来卡搭档对战
1553: [ 2015-11-25 | 41 | 00021 ] 根付荣藏 - 境界触发者
1554: [ 2015-11-23 | 43 | 00020 ] 坂上云之助 - 舞力四射
1555: [ 2015-11-25 | 42 | 00020 ] 广泽大地 - 少年好莱坞 第二季
1556: [ 2015-11-20 | 40 | 00018 ] 厚泽恭治 - 潮与虎
1557: [ 2015-11-25 | 43 | 00017 ] 兼丸福多 - 英雄银行
1558: [ 2015-11-20 | 41 | 00017 ] 海鸣一心 - 英雄银行
1559: [ 2015-11-20 | 42 | 00016 ] 钱念 - 英雄银行
1560: [ 2015-11-20 | 43 | 00014 ] 拉奎尔特 - 魔神之骨
1561: [ 2015-11-19 | 43 | 00013 ] 赤城山破沙罗 - 决斗大师VS
1562: [ 2015-11-20 | 44 | 00013 ] 岛田魁 - 法兰雀丝卡
1563: [ 2015-11-28 | 43 | 00012 ] 大咲香 - 少年好莱坞 第二季
1564: [ 2015-11-28 | 44 | 00012 ] 小弁 - 决斗大师VS
