角色票力排行榜 女子组
序号: [ 日期 | 小组名次 | 票数 ] 人物名称 - 作品名称
943: [ 2015-11-11 | 28 | 00785 ] 远见真矢 - 苍穹之法芙娜EXODUS
944: [ 2015-10-31 | 30 | 00784 ] 甘利灯 - 临时女友
945: [ 2015-10-31 | 31 | 00782 ] 大冢芽子 - 山田君与七个魔女
946: [ 2015-11-15 | 26 | 00780 ] 高坂千奈 - 敢达创战者TRY
947: [ 2015-11-26 | 24 | 00776 ] 猫田亚美 - 元气少女缘结神 第二季
948: [ 2015-11-13 | 32 | 00774 ] 押本百合 - 网球并不可笑嘛 第四季
949: [ 2015-11-21 | 35 | 00774 ] 伊里达游太 - Punchline
950: [ 2015-12-01 | 25 | 00772 ] 不倒太夫 - SHOW BY ROCK!!
951: [ 2015-12-02 | 29 | 00771 ] 足柄 - 苍蓝钢铁的琶音DC
952: [ 2015-11-06 | 23 | 00770 ] 流华·索瓦加斯基 - Venus Project Climax
953: [ 2015-11-24 | 25 | 00770 ] 神木未来 - 敢达创战者TRY
954: [ 2015-10-31 | 32 | 00768 ] 鉴纯音 - 电波教师
955: [ 2015-11-04 | 28 | 00766 ] 坂本美绪 - 强袭魔女新OVA
956: [ 2015-10-31 | 33 | 00764 ] 高野歌恋 - Venus Project Climax
957: [ 2015-11-09 | 24 | 00764 ] 圣帝小路美森 - 如果折断她的旗OAD
958: [ 2015-11-29 | 27 | 00763 ] 凤美煌 - 生存游戏部OVA
959: [ 2015-11-09 | 25 | 00761 ] 鲇濑花莲 - 城下町的蒲公英
960: [ 2015-12-02 | 30 | 00759 ] 莉塔 - 巴哈姆特之怒
961: [ 2015-11-11 | 29 | 00755 ] 仲野梦月 - 群居姐妹
962: [ 2015-12-05 | 26 | 00755 ] 百合城银子 - 百合熊岚
963: [ 2015-11-04 | 29 | 00750 ] 槙田悠里 - 青春之旅OAD
964: [ 2015-11-16 | 22 | 00749 ] 诸星琪拉莉 - 偶像大师 灰姑娘女孩
965: [ 2015-11-14 | 23 | 00745 ] 香坂彩乃 - CodeGeass亡国的阿基德
966: [ 2015-11-09 | 26 | 00744 ] 春日野丽 - 生存游戏部OVA
967: [ 2015-11-30 | 33 | 00737 ] 飞鸟 - 闪乱神乐OVA
968: [ 2015-11-10 | 29 | 00737 ] 野口笑子 - 樱桃小丸子 第二季
969: [ 2015-11-13 | 33 | 00733 ] 艾尔芙娜茵 - 战姬绝唱GX
970: [ 2015-11-25 | 23 | 00730 ] 大路道子 - 玉子市场 剧场版
971: [ 2015-11-05 | 28 | 00729 ] 冯·斯克鲁德 - 终结的炽天使
972: [ 2015-10-31 | 34 | 00728 ] 琴柯·中岛 - 魔法少女奈叶ViVid
973: [ 2015-11-30 | 34 | 00726 ] 佐藤沙罗 - 白箱
974: [ 2015-11-06 | 24 | 00725 ] 佐久间麻由 - 偶像大师 灰姑娘女孩
975: [ 2015-12-05 | 27 | 00724 ] 莉奥·维斯利 - 魔法少女奈叶ViVid
976: [ 2015-11-07 | 28 | 00720 ] 马头 - 斩·赤红之瞳
977: [ 2015-11-29 | 28 | 00719 ] 葵梨纱 - GATE奇幻自卫队
978: [ 2015-11-28 | 27 | 00719 ] 椿辉红羽 - 百合熊岚
979: [ 2015-12-04 | 24 | 00718 ] 冥王雪奈 - 美少女战士Crystal
980: [ 2015-11-04 | 30 | 00716 ] 比睿 - 苍蓝钢铁的琶音DC
981: [ 2015-11-21 | 36 | 00715 ] 皮露露可 - 选择扩散者
982: [ 2015-11-22 | 29 | 00714 ] 菜波·K·布列德费尔德 - 如果折断她的旗OAD
983: [ 2015-12-01 | 26 | 00713 ] 濑良瑞季 - 教室危机
984: [ 2015-11-16 | 23 | 00713 ] 凤蝶 - 境界之轮回
985: [ 2015-11-28 | 28 | 00706 ] 法兰雀丝卡 - 法兰雀丝卡
986: [ 2015-11-28 | 29 | 00704 ] 白坂小梅 - 偶像大师 灰姑娘女孩
987: [ 2015-12-03 | 26 | 00698 ] 莉涅特·毕所普 - 强袭魔女新OVA
988: [ 2015-11-25 | 24 | 00697 ] 阿德莱德·格兰玛尼亚 - DOG DAYS 第三季
989: [ 2015-11-06 | 25 | 00697 ] 吟游院芹香 - 如果折断她的旗OAD
990: [ 2015-11-16 | 24 | 00695 ] 米泽纱千子 - 城下町的蒲公英
991: [ 2015-11-14 | 24 | 00694 ] 平娜·戈·兰达 - GATE奇幻自卫队
992: [ 2015-12-05 | 28 | 00693 ] 茂木夏树 - 头文字D 新剧场版
993: [ 2015-11-14 | 25 | 00691 ] 夏洛特·E·叶格 - 强袭魔女新OVA
994: [ 2015-11-29 | 29 | 00690 ] 南希·李 - 忍者杀手
995: [ 2015-11-20 | 23 | 00689 ] 阿尔黛西娅(塞拉) - 机动战士高达THE ORIGIN
996: [ 2015-11-29 | 30 | 00688 ] 绀野弥生 - 黑白小姐 第二季
997: [ 2015-12-05 | 29 | 00686 ] 美环花子 - 樱桃小丸子 第二季
998: [ 2015-11-03 | 33 | 00686 ] 黑川凪子 - 临时女友
999: [ 2015-11-25 | 25 | 00686 ] 穗高雅 - 绝对双刃
1000: [ 2015-11-15 | 27 | 00685 ] 亚莉莎·莱恩福尔特 - Falcom学园SC
1001: [ 2015-11-10 | 30 | 00685 ] 梅莉尔·夏贝特 - ChaosDragon赤龙战役
1002: [ 2015-11-18 | 26 | 00683 ] 森雪 - 宇宙战舰大和号2199 追忆的航海
1003: [ 2015-11-20 | 24 | 00679 ] 辉夜姬 - 辉夜姬物语
1004: [ 2015-11-10 | 31 | 00678 ] 美穗 - 乌瑟的穷困生活 第三季
1005: [ 2015-11-01 | 24 | 00678 ] 岛津朔邪 - 依丝卡
1006: [ 2015-11-29 | 31 | 00676 ] 贝露丝 - 翠星的加尔刚蒂亚OVA
1007: [ 2015-11-03 | 34 | 00675 ] Dark Eye(爱) - 怪盗JOKER
1008: [ 2015-11-22 | 30 | 00673 ] 梦前春瑚 - 临时女友
1009: [ 2015-11-24 | 26 | 00672 ] 绪方智绘里 - 偶像大师 灰姑娘女孩
1010: [ 2015-12-04 | 25 | 00670 ] 莱托莉 - SHOW BY ROCK!!
1011: [ 2015-12-03 | 27 | 00668 ] 长谷川千里 - 新妹魔王的契约者
1012: [ 2015-12-02 | 31 | 00665 ] 紫 - 闪乱神乐OVA
1013: [ 2015-11-02 | 32 | 00664 ] 吽 - SHOW BY ROCK!!
1014: [ 2015-11-29 | 32 | 00663 ] 春风木乃美 - 天真无邪的乐园OAD
1015: [ 2015-11-25 | 26 | 00660 ] 小日向美穗 - 偶像大师 灰姑娘女孩
1016: [ 2015-12-05 | 30 | 00657 ] 塙薰 - 玉响剧场版
1017: [ 2015-11-22 | 31 | 00657 ] 渡边彩花 - 我们大家的河合庄
1018: [ 2015-11-18 | 27 | 00655 ] 板东鞠萌 - 网球并不可笑嘛 第四季
1019: [ 2015-12-05 | 31 | 00652 ] 菱川六花(Cure Diamond) - 光之美少女全明星 春季嘉年华
1020: [ 2015-11-10 | 32 | 00652 ] 玲鹿 - 斩·赤红之瞳
1021: [ 2015-11-08 | 25 | 00649 ] 天上院骑咲 - 电波教师
1022: [ 2015-11-15 | 28 | 00648 ] 羽黑 - 苍蓝钢铁的琶音DC
1023: [ 2015-11-06 | 26 | 00648 ] 时谷小琉璃 - 临时女友
1024: [ 2015-11-26 | 25 | 00647 ] 桑乃实香月 - 可塑性记忆
1025: [ 2015-11-21 | 37 | 00645 ] 铃木秋穗 - 寄生兽 生命的准则
1026: [ 2015-11-07 | 29 | 00644 ] 莉莉安 - 宝石宠物Lady
1027: [ 2015-11-06 | 27 | 00642 ] 紫吹兰 - 偶像活动 第三季
1028: [ 2015-12-02 | 32 | 00640 ] 三村加奈子 - 偶像大师 灰姑娘女孩
1029: [ 2015-11-24 | 27 | 00640 ] 多田李衣菜 - 偶像大师 灰姑娘女孩
1030: [ 2015-11-10 | 33 | 00637 ] 樱田岬 - 城下町的蒲公英
1031: [ 2015-11-29 | 33 | 00636 ] 牡丹 - 笑傲昙天
1032: [ 2015-11-21 | 38 | 00635 ] 岐神海蕴 - 希德尼娅的骑士 第二季
1033: [ 2015-11-15 | 29 | 00634 ] 安娜 - 回忆中的玛妮
1034: [ 2015-11-10 | 34 | 00634 ] 多华宫霞 - 魔女的使命OAD
1035: [ 2015-11-02 | 33 | 00633 ] 樱田五月 - 城下町的蒲公英
1036: [ 2015-12-04 | 26 | 00631 ] 驹鸟莲华 - 世界征服谋略之星OVA
1037: [ 2015-11-05 | 29 | 00628 ] 奎因·玛露达 - 鲁邦三世剧场版 次元大介的墓碑
1038: [ 2015-11-01 | 25 | 00627 ] 世嘉土星 - 世嘉硬件女孩
1039: [ 2015-11-24 | 28 | 00627 ] 北条加莲 - 偶像大师 灰姑娘女孩
1040: [ 2015-11-25 | 27 | 00626 ] 乌丸樱 - 黄金拼图 第二季
1041: [ 2015-12-03 | 28 | 00623 ] 小林 - 希德尼娅的骑士 第二季
1042: [ 2015-11-22 | 32 | 00621 ] 玛妮 - 回忆中的玛妮
1043: [ 2015-11-16 | 25 | 00617 ] 祝诺莉 - ChaosDragon赤龙战役
1044: [ 2015-11-13 | 34 | 00617 ] 西九条缠 - 电波教师
1045: [ 2015-11-20 | 25 | 00616 ] 武智乙哉 - 恶魔之谜 TV未放送
1046: [ 2015-11-13 | 35 | 00615 ] 榊洋子 - 游戏王ARC-V
1047: [ 2015-11-02 | 34 | 00614 ] 及川雫 - 偶像大师 灰姑娘女孩
1048: [ 2015-11-14 | 26 | 00614 ] 大和 - 苍蓝钢铁的琶音DC
1049: [ 2015-11-17 | 26 | 00610 ] 近卫霭子 - 姐姐妄想日记OVA
1050: [ 2015-11-03 | 35 | 00610 ] 多龙芝 - 夜之小双侠
1051: [ 2015-11-12 | 26 | 00608 ] 福与恒子 - 咲日和
1052: [ 2015-11-16 | 26 | 00607 ] 霍尔米 - SHOW BY ROCK!!
1053: [ 2015-11-15 | 30 | 00604 ] 稻姬 - 战国无双
1054: [ 2015-11-27 | 29 | 00603 ] 樱 - 如果折断她的旗OAD
1055: [ 2015-11-14 | 27 | 00602 ] 濑名渚 - 恋爱舞台OVA
1056: [ 2015-11-25 | 28 | 00602 ] 希路达 - 圣斗士星矢 黄金魂
1057: [ 2015-12-04 | 27 | 00601 ] 蕾蓓卡·安德森 - DOG DAYS 第三季
1058: [ 2015-11-08 | 26 | 00601 ] 上木崎常盘 - 浦和小调
1059: [ 2015-11-03 | 36 | 00599 ] 馆林水奈 - 夜樱四重奏OAD
1060: [ 2015-12-04 | 28 | 00591 ] 西尾里奈 - 苍穹之法芙娜EXODUS
1061: [ 2015-11-18 | 28 | 00590 ] 魔法泽茜 - 如果折断她的旗OAD
1062: [ 2015-11-09 | 27 | 00590 ] 那智 - 苍蓝钢铁的琶音DC
1063: [ 2015-11-12 | 27 | 00589 ] 安琪拉·约翰逊 - 圣剑使的禁咒咏唱
1064: [ 2015-11-01 | 26 | 00586 ] 妹尾佳织 - 咲日和
1065: [ 2015-11-15 | 31 | 00583 ] 市原仁奈 - 偶像大师 灰姑娘女孩
1066: [ 2015-12-05 | 32 | 00583 ] 三岛优拉拉 - 临时女友
1067: [ 2015-11-13 | 36 | 00583 ] 官越愈 - 动画心疗系
1068: [ 2015-11-21 | 39 | 00582 ] 铃河凛乃 - 临时女友
1069: [ 2015-11-03 | 37 | 00581 ] 千波花音 - 电波教师
1070: [ 2015-11-14 | 28 | 00580 ] 火钵 - 常住战阵虫奉行OVA
1071: [ 2015-11-15 | 32 | 00579 ] 花咲蕾(Cure Blossom) - 光之美少女全明星 春季嘉年华
1072: [ 2015-11-17 | 27 | 00576 ] 洛基 - 在地下城寻求邂逅是否搞错了什么
1073: [ 2015-12-02 | 33 | 00574 ] 椎名心实 - 临时女友
1074: [ 2015-11-12 | 28 | 00572 ] 女忍 - 战国无双
1075: [ 2015-11-16 | 27 | 00572 ] 雨取千佳 - 境界触发者
1076: [ 2015-11-01 | 27 | 00572 ] 雾矢葵 - 偶像活动 第三季
1077: [ 2015-11-03 | 38 | 00571 ] 葵 - 放学后的昴星团
1078: [ 2015-11-27 | 30 | 00571 ] 白神叶子 - 其实我是
1079: [ 2015-11-17 | 28 | 00570 ] 早濑真树子 - 寄生兽 生命的准则
1080: [ 2015-11-13 | 37 | 00570 ] 小莲 - 乌瑟的穷困生活 第三季
1081: [ 2015-11-07 | 30 | 00567 ] 瓜仔 - 干支魂
1082: [ 2015-11-09 | 28 | 00559 ] 召唤寺菊乃 - 如果折断她的旗OAD
1083: [ 2015-11-29 | 34 | 00558 ] 亚谢 - 甘城光辉游乐园
1084: [ 2015-12-04 | 29 | 00558 ] 艾蕾娜·阿尔莎维娜 - 圣剑使的禁咒咏唱
1085: [ 2015-11-02 | 35 | 00558 ] 水镜美三香 - 苍穹之法芙娜EXODUS
1086: [ 2015-11-13 | 38 | 00556 ] 月影百合(Cure Moonlight) - 光之美少女全明星 春季嘉年华
1087: [ 2015-11-22 | 33 | 00555 ] 海德玛瑞·W·施瑙佛 - 强袭魔女新OVA
1088: [ 2015-11-17 | 29 | 00553 ] 布丽奥修·达尔基昂 - DOG DAYS 第三季
1089: [ 2015-11-08 | 27 | 00550 ] 妮嘉 - 血界战线
1090: [ 2015-10-31 | 35 | 00548 ] 温蒂·中岛 - 魔法少女奈叶ViVid
1091: [ 2015-11-06 | 28 | 00546 ] 服部花子 - 教室危机
1092: [ 2015-11-21 | 40 | 00546 ] 常盘和美 - 侦探歌剧少女福尔摩斯TD
1093: [ 2015-11-02 | 36 | 00545 ] 拉布拉 - 宝石宠物MagicalChange
1094: [ 2015-11-17 | 30 | 00539 ] 琼·罗 - CodeGeass亡国的阿基德
1095: [ 2015-12-04 | 30 | 00538 ] 夏尔·戴·达尔坦尼雅 - 百花缭乱OVA
1096: [ 2015-12-01 | 27 | 00537 ] 沢渡枫 - 玉响剧场版
1097: [ 2015-11-14 | 29 | 00537 ] 刻耳柏洛斯 - 巴哈姆特之怒
1098: [ 2015-11-19 | 30 | 00536 ] 莉菲雅 - 圣斗士星矢 黄金魂
1099: [ 2015-11-20 | 26 | 00536 ] 卡萝·玛尔斯·迪恩海姆 - 战姬绝唱GX
1100: [ 2015-11-20 | 27 | 00536 ] 上条春菜 - 偶像大师 灰姑娘女孩
1101: [ 2015-11-08 | 28 | 00535 ] 伊丽莎白 - 女神异闻录3剧场版
1102: [ 2015-11-16 | 28 | 00533 ] 花代 - 选择扩散者
1103: [ 2015-11-15 | 33 | 00528 ] 佐城雪美 - 偶像大师 灰姑娘女孩
1104: [ 2015-12-01 | 28 | 00528 ] 仲野羽月 - 群居姐妹
1105: [ 2015-11-11 | 30 | 00527 ] 夏琪洛夫军曹 - 军人少女
1106: [ 2015-11-23 | 30 | 00526 ] 柳生义仙 - 百花缭乱OVA
1107: [ 2015-11-22 | 34 | 00523 ] 桂雪路 - 旋风管家OAD
1108: [ 2015-11-25 | 29 | 00522 ] 段段原照代 - 蜡笔小新2014剧场版
1109: [ 2015-12-04 | 31 | 00521 ] 藤堂尤里卡 - 偶像活动剧场版
1110: [ 2015-11-26 | 26 | 00521 ] 羽佐间卡农 - 苍穹之法芙娜EXODUS
1111: [ 2015-11-07 | 31 | 00518 ] 北条响(Cure Melody) - 光之美少女全明星 春季嘉年华
1112: [ 2015-11-25 | 30 | 00517 ] 葛城 - 闪乱神乐OVA
1113: [ 2015-11-14 | 30 | 00513 ] 鮎川亚由 - 游戏王ARC-V
1114: [ 2015-11-05 | 30 | 00511 ] 佐藤花 - 城下町的蒲公英
1115: [ 2015-12-05 | 33 | 00509 ] 月野 - SHOW BY ROCK!!
1116: [ 2015-11-02 | 37 | 00508 ] 桃园爱(Cure Peach) - 光之美少女全明星 春季嘉年华
1117: [ 2015-11-16 | 29 | 00507 ] 三次千寻 - 玉响剧场版
1118: [ 2015-11-06 | 29 | 00507 ] 亚里亚·格拉斯曼大佐 - 军人少女
1119: [ 2015-11-07 | 32 | 00506 ] 松本纱里奈 - 偶像大师 灰姑娘女孩
1120: [ 2015-11-15 | 34 | 00505 ] 茧 - 选择扩散者
1121: [ 2015-11-15 | 35 | 00505 ] 苍井晶 - 选择扩散者
1122: [ 2015-11-28 | 30 | 00505 ] 小优 - 乌瑟的穷困生活 第三季
1123: [ 2015-11-04 | 31 | 00503 ] 丛 - 闪乱神乐OVA
1124: [ 2015-11-22 | 35 | 00503 ] 天城茉莉音 - 侦探歌剧少女福尔摩斯TD
1125: [ 2015-11-20 | 28 | 00502 ] 阿 - SHOW BY ROCK!!
1126: [ 2015-12-01 | 29 | 00501 ] 仲野咲月 - 群居姐妹
1127: [ 2015-11-10 | 35 | 00500 ] 莎玛莉 - 希德尼娅的骑士 第二季
1128: [ 2015-11-07 | 33 | 00498 ] 蜜卡·杰乌坎 - 战姬绝唱GX
1129: [ 2015-11-18 | 29 | 00498 ] 涩谷友千香 - 歌之王子殿下 第三季
1130: [ 2015-12-03 | 29 | 00497 ] 神乐坂砂夜 - 临时女友
1131: [ 2015-11-24 | 29 | 00497 ] QUEEN - 怪盗JOKER
1132: [ 2015-11-11 | 31 | 00496 ] 莫拉·切斯特 - 六花的勇者
1133: [ 2015-11-01 | 28 | 00495 ] 小女鹿兰兰 - 蜡笔小新2014剧场版
1134: [ 2015-11-05 | 31 | 00491 ] 宇德真茶未(抹茶绿) - 旋转少女
1135: [ 2015-11-16 | 30 | 00490 ] 神崎美月 - 偶像活动剧场版
1136: [ 2015-11-03 | 39 | 00489 ] 剑崎真琴(Cure Sword) - 光之美少女全明星 春季嘉年华
1137: [ 2015-11-20 | 29 | 00488 ] 星空幸(Cure Happy) - 光之美少女全明星 春季嘉年华
1138: [ 2015-11-01 | 29 | 00487 ] 米歇尔·K·戴维斯 - 火星异种
1139: [ 2015-12-05 | 34 | 00485 ] 伊娃·弗罗斯特 - 火星异种
1140: [ 2015-12-04 | 32 | 00484 ] 姬川友纪 - 偶像大师 灰姑娘女孩
1141: [ 2015-11-10 | 36 | 00483 ] 豪德寺佳代 - 生存游戏部OVA
1142: [ 2015-11-09 | 29 | 00480 ] 小野寺千鹤 - 临时女友
1143: [ 2015-11-30 | 35 | 00479 ] 片桐早苗 - 偶像大师 灰姑娘女孩
1144: [ 2015-11-14 | 31 | 00479 ] 八月一日静 - 苍蓝钢铁的琶音DC
1145: [ 2015-11-08 | 29 | 00476 ] 志保美理穗 - 玉响剧场版
1146: [ 2015-11-04 | 32 | 00475 ] 白崎伊莉丝 - 教室危机
1147: [ 2015-11-07 | 34 | 00475 ] 莎耶 - 翠星的加尔刚蒂亚OVA
1148: [ 2015-11-13 | 39 | 00475 ] 江角京子 - 灵感
1149: [ 2015-11-02 | 38 | 00473 ] 曳尾谷爱 - Punchline
1150: [ 2015-12-05 | 35 | 00470 ] 重藤秋穗 - 临时女友
1151: [ 2015-11-09 | 30 | 00470 ] 黑泽凛 - 偶像活动 第三季
1152: [ 2015-11-16 | 31 | 00468 ] 铃音老师 - 闪乱神乐OVA
1153: [ 2015-12-03 | 30 | 00468 ] 相田爱(Cure Heart) - 光之美少女全明星 春季嘉年华
1154: [ 2015-11-18 | 30 | 00466 ] 神长香子 - 恶魔之谜 TV未放送
1155: [ 2015-11-18 | 31 | 00464 ] 有栖川彻子(爱丽丝) - 花与爱丽丝杀人事件
1156: [ 2015-11-23 | 31 | 00463 ] 有田真由 - 死亡游行
1157: [ 2015-11-04 | 33 | 00461 ] 輿水幸子 - 偶像大师 灰姑娘女孩
1158: [ 2015-11-16 | 32 | 00461 ] 后藤又兵卫 - 百花缭乱OVA
1159: [ 2015-11-24 | 30 | 00461 ] 四季 - 闪乱神乐OVA
1160: [ 2015-11-24 | 31 | 00459 ] 洁丝特 - 新妹魔王的契约者
1161: [ 2015-11-12 | 29 | 00457 ] 爱丽丝·夏英格 - CodeGeass亡国的阿基德
1162: [ 2015-11-04 | 34 | 00455 ] 罗齐亚 - SHOW BY ROCK!!
1163: [ 2015-12-05 | 36 | 00454 ] 雪莲 - ChaosDragon赤龙战役
1164: [ 2015-11-05 | 32 | 00452 ] 樱井桃华 - 偶像大师 灰姑娘女孩
1165: [ 2015-11-26 | 27 | 00452 ] 直江兼续 - 百花缭乱OVA
1166: [ 2015-11-22 | 36 | 00451 ] 白鸟诗织 - 临时女友
1167: [ 2015-12-04 | 33 | 00450 ] 日野弓子 - 苍穹之法芙娜EXODUS
1168: [ 2015-11-16 | 33 | 00450 ] 桐山优月 - 临时女友
1169: [ 2015-11-21 | 41 | 00450 ] 侍女 - 斩·赤红之瞳
1170: [ 2015-11-24 | 32 | 00449 ] 美墨渚(Cure Black) - 光之美少女全明星 春季嘉年华
1171: [ 2015-11-16 | 34 | 00447 ] 叶美奈子 - 电波教师
1172: [ 2015-11-26 | 28 | 00447 ] 速水奏 - 偶像大师 灰姑娘女孩
1173: [ 2015-11-29 | 35 | 00446 ] 艾尔莎 - CROSSANGE 天使与龙的轮舞
1174: [ 2015-12-04 | 34 | 00440 ] 来海绘里香(Cure Marine) - 光之美少女全明星 春季嘉年华
1175: [ 2015-11-11 | 32 | 00435 ] 魂子 - 境界之轮回
1176: [ 2015-11-07 | 35 | 00435 ] 音城赛拉 - 偶像活动剧场版
1177: [ 2015-11-12 | 30 | 00433 ] 阿梅丽·布兰沙加 - 强袭魔女新OVA
1178: [ 2015-11-06 | 30 | 00433 ] 堂本知惠美 - 白箱
1179: [ 2015-11-13 | 40 | 00432 ] 菈淇芝 - 翠星的加尔刚蒂亚OVA
1180: [ 2015-11-08 | 30 | 00428 ] 无响零子 - 电波教师
1181: [ 2015-12-03 | 31 | 00427 ] 仲野弥生 - 群居姐妹
1182: [ 2015-11-16 | 35 | 00426 ] 日野茜 - 偶像大师 灰姑娘女孩
1183: [ 2015-12-03 | 32 | 00426 ] 艾丽夏 - 情热传说 导师的黎明
1184: [ 2015-11-19 | 31 | 00426 ] 美纪 - 鬼灯的冷彻OAD
1185: [ 2015-11-20 | 30 | 00425 ] 立上芹 - 苍穹之法芙娜EXODUS
1186: [ 2015-11-06 | 31 | 00424 ] 川口小姐 - 敢达创战者TRY
1187: [ 2015-11-18 | 32 | 00422 ] 天之川绮罗(Cure Twinkle) - Go!Princess光之美少女
1188: [ 2015-11-03 | 40 | 00421 ] 梅 - CROSSANGE 天使与龙的轮舞
1189: [ 2015-11-12 | 31 | 00420 ] 贞德·达鲁克 - 巴哈姆特之怒
1190: [ 2015-11-23 | 32 | 00419 ] 九重忍 - 临时女友
1191: [ 2015-11-15 | 36 | 00418 ] 里见诗春 - 日常系的异能战斗
1192: [ 2015-11-03 | 41 | 00417 ] 远见千鹤 - 苍穹之法芙娜EXODUS
1193: [ 2015-12-04 | 35 | 00416 ] 优木苗 - 临时女友
1194: [ 2015-11-25 | 31 | 00416 ] 克拉里菲耶·爱因兹·帕斯提亚修 - DOG DAYS 第三季
1195: [ 2015-11-18 | 33 | 00415 ] 小春 - 常住战阵虫奉行OVA
1196: [ 2015-11-24 | 33 | 00415 ] 新庄香苗 - 网球并不可笑嘛 第四季
1197: [ 2015-11-29 | 36 | 00413 ] 北条索菲 - 美妙天堂
1198: [ 2015-12-02 | 34 | 00412 ] ROSE - 怪盗JOKER
1199: [ 2015-11-07 | 36 | 00412 ] 饰铃 - 魔女的使命OAD
1200: [ 2015-11-17 | 31 | 00411 ] 佐田瞳 - 狼少女与黑王子
1201: [ 2015-11-25 | 32 | 00411 ] 乌莉斯 - 选择扩散者
1202: [ 2015-11-01 | 30 | 00411 ] 桃香·荻野目 - CROSSANGE 天使与龙的轮舞
1203: [ 2015-12-05 | 37 | 00410 ] 忍者林瑠璃 - 如果折断她的旗OAD
1204: [ 2015-11-09 | 31 | 00410 ] 莉玛 - 翠星的加尔刚蒂亚OVA
1205: [ 2015-12-02 | 35 | 00407 ] V·茱莉·F - 夜樱四重奏OAD
1206: [ 2015-11-15 | 37 | 00407 ] 汤本小百合 - 玉子市场 剧场版
1207: [ 2015-11-16 | 36 | 00405 ] 寒咲干 - 飙速宅男 第二季
1208: [ 2015-11-24 | 34 | 00404 ] 橘爱丽丝 - 偶像大师 灰姑娘女孩
1209: [ 2015-11-06 | 32 | 00403 ] 姬岛木乃子 - 临时女友
1210: [ 2015-11-19 | 32 | 00402 ] 小岭望实 - 望实与君雄OVA
1211: [ 2015-11-18 | 34 | 00401 ] 浦添伊绪奈 - 选择扩散者
1212: [ 2015-11-30 | 36 | 00399 ] 云雀 - 闪乱神乐OVA
1213: [ 2015-11-29 | 37 | 00398 ] 玉子 - 依丝卡
1214: [ 2015-11-06 | 33 | 00397 ] 艾列拉·露 - 铳皇无尽的法夫纳
1215: [ 2015-11-09 | 32 | 00396 ] 桃奈 - 宝石宠物Lady
1216: [ 2015-11-22 | 37 | 00395 ] 台初明香 - Punchline
1217: [ 2015-11-09 | 33 | 00395 ] 玉井丽巳 - 临时女友
1218: [ 2015-11-07 | 37 | 00394 ] 山崎阳菜 - 幸腹涂鸦
1219: [ 2015-11-14 | 32 | 00394 ] 绿子 - 选择扩散者
1220: [ 2015-11-29 | 38 | 00393 ] 山本玲 - 宇宙战舰大和号2199 追忆的航海
1221: [ 2015-11-08 | 31 | 00393 ] 皆川抚子 - 早安恋味蛋糕店
1222: [ 2015-11-30 | 37 | 00392 ] 雪城穗乃香(Cure White) - 光之美少女全明星 春季嘉年华
1223: [ 2015-11-25 | 33 | 00392 ] 甲斐姬 - 战国无双
1224: [ 2015-11-20 | 31 | 00391 ] 源九郎义经 - 一骑当千 Extravaganza Epoch
1225: [ 2015-11-10 | 37 | 00389 ] 早川殿 - 战国无双
1226: [ 2015-11-28 | 31 | 00388 ] 吉尔 - CROSSANGE 天使与龙的轮舞
1227: [ 2015-11-02 | 39 | 00387 ] 石田一寸木 - 临时女友
1228: [ 2015-10-31 | 36 | 00385 ] 小纹 - 干支魂
1229: [ 2015-11-27 | 31 | 00385 ] 未来 - 闪乱神乐OVA
1230: [ 2015-11-25 | 34 | 00384 ] 魉呼 - 爱·天地无用
1231: [ 2015-12-04 | 36 | 00382 ] 青木丽华(Cure Beauty) - 光之美少女全明星 春季嘉年华
1232: [ 2015-11-13 | 41 | 00382 ] 春日野丽(Cure Lemonade) - 光之美少女全明星 春季嘉年华
1233: [ 2015-11-04 | 35 | 00381 ] 海松艾露 - 可塑性记忆
1234: [ 2015-11-11 | 33 | 00380 ] 奎因 - 死亡游行
1235: [ 2015-11-17 | 32 | 00380 ] 植村一衣 - 选择扩散者
1236: [ 2015-12-03 | 33 | 00379 ] Darkelf - 比基尼勇士
1237: [ 2015-11-06 | 34 | 00378 ] 村上文绪 - 临时女友
1238: [ 2015-11-17 | 33 | 00377 ] 河合住子 - 我们大家的河合庄
1239: [ 2015-11-19 | 33 | 00375 ] 梦原望(Cure Dream) - 光之美少女全明星 春季嘉年华
1240: [ 2015-10-31 | 37 | 00374 ] 椿辉澪爱 - 百合熊岚
1241: [ 2015-12-02 | 36 | 00373 ] 不见咲薰 - ALDNOAH ZERO 第二季
1242: [ 2015-11-06 | 35 | 00372 ] 苍乃美希(Cure Berry) - 光之美少女全明星 春季嘉年华
1243: [ 2015-11-03 | 42 | 00371 ] 绿川直(Cure March) - 光之美少女全明星 春季嘉年华
1244: [ 2015-11-17 | 34 | 00370 ] 贝尔·法布尔顿 - DOG DAYS 第三季
1245: [ 2015-12-03 | 34 | 00370 ] 小野田优良 - 夫妻成长日记 新OVA
1246: [ 2015-11-08 | 32 | 00370 ] 夏蒂 - ChaosDragon赤龙战役
1247: [ 2015-11-05 | 33 | 00369 ] 高槻七海 - DOG DAYS 第三季
1248: [ 2015-11-06 | 36 | 00369 ] 官越秘 - 动画心疗系
