惨遭淘汰排行榜 男子组
序号: [ 日期 | 小组名次 | 票数 ] 人物名称 - 作品名称
946: [ 2015-11-30 | 30 | 00228 ] 次郎 - 学园Handsome OVA
947: [ 2015-12-02 | 34 | 00227 ] 贝贝尔 - 翠星的加尔刚蒂亚OVA
948: [ 2015-12-04 | 30 | 00227 ] 若松孝辅 - 黑子的篮球 第三季
949: [ 2015-11-04 | 34 | 00227 ] 仓田岩铁 - 激战奥雷卡
950: [ 2015-11-19 | 26 | 00226 ] 永守·T·隆士 - 枕男子
951: [ 2015-11-16 | 31 | 00225 ] CLOVER教授 - 怪盗JOKER
952: [ 2015-11-04 | 35 | 00224 ] 黑鸟持手男 - 美男高校地球防卫部LOVE
953: [ 2015-11-29 | 31 | 00223 ] 芽川类 - 美男高校地球防卫部LOVE
954: [ 2015-11-19 | 27 | 00222 ] 日向龙也 - 歌之王子殿下 第三季
955: [ 2015-11-20 | 27 | 00222 ] 伊佐敷纯 - 钻石王牌
956: [ 2015-12-02 | 35 | 00220 ] 桦地崇弘 - 新网球王子OVA vs Genius10
957: [ 2015-11-10 | 33 | 00220 ] 天田乾 - 女神异闻录3剧场版
958: [ 2015-11-11 | 35 | 00218 ] 有乐亭八云 - 昭和元禄落语心中OVA
959: [ 2015-12-01 | 29 | 00218 ] 岩村努 - 黑子的篮球 第三季
960: [ 2015-11-10 | 34 | 00218 ] 雷信 - 潮与虎
961: [ 2015-11-08 | 35 | 00217 ] 比利·莫甘 - 苍穹之法芙娜EXODUS
962: [ 2015-11-13 | 33 | 00217 ] 饭纲西门 - 敢达创战者TRY
963: [ 2015-11-27 | 31 | 00216 ] 箕国起助 - ALDNOAH ZERO 第二季
964: [ 2015-11-19 | 28 | 00216 ] 松之原小鸟 - 常住战阵虫奉行OVA
965: [ 2015-11-29 | 32 | 00215 ] 金巴·拉尔 - 机动战士高达THE ORIGIN
966: [ 2015-11-17 | 36 | 00215 ] 濑名圣也 - 恋爱舞台OVA
967: [ 2015-12-05 | 28 | 00214 ] 木手永四郎 - 新网球王子OVA vs Genius10
968: [ 2015-11-11 | 36 | 00213 ] 弗雷德 - 魔神之骨
969: [ 2015-11-16 | 32 | 00212 ] 魔狭人 - 境界之轮回
970: [ 2015-11-28 | 32 | 00211 ] Life·Cool - 百合熊岚
971: [ 2015-11-02 | 37 | 00210 ] 土田聪史 - 黑子的篮球 第三季
972: [ 2015-11-16 | 33 | 00208 ] 巴特兰 - 魔弹之王与战姬
973: [ 2015-11-14 | 33 | 00207 ] 矢野宗平 - 军人少女
974: [ 2015-11-20 | 28 | 00206 ] 丰臣秀赖 - 战国无双
975: [ 2015-12-05 | 29 | 00205 ] 大泽木小铁 - 浦安铁筋家族 第二季
976: [ 2015-11-30 | 31 | 00204 ] 直江兼续 - 战国无双
977: [ 2015-11-08 | 36 | 00204 ] 斋藤至 - 新网球王子OVA vs Genius10
978: [ 2015-12-01 | 30 | 00201 ] 瞬木隼人 - 闪电十一人剧场版 超次元梦幻比赛
979: [ 2015-11-07 | 37 | 00201 ] 樱田康介 - 其实我是
980: [ 2015-11-19 | 29 | 00200 ] 恋川春菊 - 常住战阵虫奉行OVA
981: [ 2015-11-15 | 39 | 00199 ] 笹山正刚 - 教室危机
982: [ 2015-11-05 | 34 | 00198 ] 川上宪史 - 钻石王牌
983: [ 2015-11-07 | 38 | 00198 ] 吉冈道夫 - 阿秋的演奏
984: [ 2015-11-02 | 38 | 00197 ] 鱼虎守 - 旋转少女
985: [ 2015-11-22 | 37 | 00196 ] 伊东真也 - 宇宙战舰大和号2199 追忆的航海
986: [ 2015-11-02 | 39 | 00193 ] 舍丸 - 辉夜姬物语
987: [ 2015-11-27 | 32 | 00193 ] 尼古拉·阿弗多托尔 - 棺姬嘉依卡 第二季
988: [ 2015-11-23 | 32 | 00192 ] 艾伦·亚当斯 - 敢达创战者TRY
989: [ 2015-11-14 | 34 | 00192 ] 龟田满 - 山田君与七个魔女
990: [ 2015-11-18 | 33 | 00192 ] 笹山直央 - 枕男子
991: [ 2015-11-01 | 33 | 00191 ] 列文 - 宝石宠物Lady
992: [ 2015-11-06 | 35 | 00190 ] 东兹拉 - 夜之小双侠
993: [ 2015-11-05 | 35 | 00188 ] 桃园一也 - 电波教师
994: [ 2015-11-22 | 38 | 00188 ] 冰人 - 天雷争霸 复仇者联盟
995: [ 2015-11-25 | 27 | 00188 ] 奈良坂透 - 境界触发者
996: [ 2015-11-29 | 33 | 00184 ] 黑岩仁太郎 - 蜡笔小新2014剧场版
997: [ 2015-12-01 | 31 | 00183 ] 押本阳太 - 我是高宫茄乃
998: [ 2015-11-30 | 32 | 00183 ] 石垣光太郎 - 飙速宅男 第二季
999: [ 2015-11-27 | 33 | 00183 ] 雾羽和久 - 教室危机
1000: [ 2015-11-24 | 39 | 00183 ] 前田利家 - 战国无双
1001: [ 2015-11-10 | 35 | 00182 ] 别西卜 - 巴哈姆特之怒
1002: [ 2015-11-13 | 34 | 00182 ] 迷之暗杀者 - 欧西里斯的天秤
1003: [ 2015-12-02 | 36 | 00179 ] 新导刻 - 卡片战斗先导者G
1004: [ 2015-11-26 | 31 | 00179 ] 月岛源十郎 - 常住战阵虫奉行OVA
1005: [ 2015-11-29 | 34 | 00178 ] 真田明彦 - 女神异闻录3剧场版
1006: [ 2015-12-01 | 32 | 00176 ] 煮付二世 - 未来卡搭档对战
1007: [ 2015-12-05 | 30 | 00176 ] 矶野波平 - 海螺小姐
1008: [ 2015-10-31 | 38 | 00176 ] 伯亚基 - 夜之小双侠
1009: [ 2015-11-19 | 30 | 00176 ] 鬼山毒三郎 - 怪盗JOKER
1010: [ 2015-12-01 | 33 | 00174 ] 汤本长治 - 玉子市场 剧场版
1011: [ 2015-11-08 | 37 | 00174 ] 奥特姆 - 翠星的加尔刚蒂亚OVA
1012: [ 2015-11-01 | 34 | 00172 ] 达伊达斯 - 斩·赤红之瞳
1013: [ 2015-11-13 | 35 | 00171 ] 佐渡酒造 - 宇宙战舰大和号2199 追忆的航海
1014: [ 2015-11-21 | 30 | 00171 ] 津川智纪 - 黑子的篮球 第三季
1015: [ 2015-12-05 | 31 | 00170 ] 纳雷因·怀兹曼·博斯 - 苍穹之法芙娜EXODUS
1016: [ 2015-11-26 | 32 | 00170 ] 赫尔·盖茨 - 电波教师
1017: [ 2015-11-27 | 34 | 00169 ] 拓植龙二 - 新网球王子OVA vs Genius10
1018: [ 2015-12-01 | 34 | 00168 ] 巴克科斯 - 巴哈姆特之怒
1019: [ 2015-11-25 | 28 | 00168 ] 埃米利奥·贝尼迪特 - 黑街
1020: [ 2015-11-17 | 37 | 00167 ] 望月识 - 枕男子
1021: [ 2015-11-25 | 29 | 00165 ] 葵井仁 - 早安恋味蛋糕店
1022: [ 2015-11-13 | 36 | 00164 ] 平古场凛 - 新网球王子OVA vs Genius10
1023: [ 2015-11-03 | 34 | 00161 ] 樋笠昭二 - 钻石王牌
1024: [ 2015-11-25 | 30 | 00161 ] 堀尾聪史 - 新网球王子OVA vs Genius10
1025: [ 2015-11-12 | 40 | 00160 ] 索拉 - 宝石宠物Lady
1026: [ 2015-11-03 | 35 | 00160 ] 小楯保 - 苍穹之法芙娜EXODUS
1027: [ 2015-11-27 | 35 | 00159 ] 相原义一 - 宇宙战舰大和号2199 追忆的航海
1028: [ 2015-11-09 | 38 | 00159 ] 三代目 - 暴力宇宙海贼 亚空的深渊
1029: [ 2015-11-21 | 31 | 00159 ] 东秀一 - 台风的诺尔达
1030: [ 2015-11-23 | 33 | 00158 ] 紫紫户狮狼 - 其实我是
1031: [ 2015-10-31 | 39 | 00158 ] 富井大树 - 少年好莱坞 第二季
1032: [ 2015-11-23 | 34 | 00157 ] 葛木神居 - 卡片战斗先导者G
1033: [ 2015-11-12 | 41 | 00156 ] 紫鬼神兰丸 - 战斗之魂 烈火魂
1034: [ 2015-11-08 | 38 | 00156 ] 间公文 - 团地友夫
1035: [ 2015-12-05 | 32 | 00155 ] 剑崎总 - 创圣的大天使Logos
1036: [ 2015-12-03 | 35 | 00154 ] 八槙昴 - 教室危机
1037: [ 2015-11-24 | 40 | 00154 ] B - 寄生兽 生命的准则
1038: [ 2015-12-05 | 33 | 00153 ] 北原小次郎 - 教室危机
1039: [ 2015-11-01 | 35 | 00153 ] 拉瓦雷 - 巴哈姆特之怒
1040: [ 2015-11-25 | 31 | 00151 ] 莉莉亚安德·藏兔座 - 新网球王子OVA vs Genius10
1041: [ 2015-11-14 | 35 | 00150 ] 一氏裕次 - 新网球王子OVA vs Genius10
1042: [ 2015-11-03 | 36 | 00148 ] 岛谷胜也 - 魔神之骨
1043: [ 2015-11-06 | 36 | 00148 ] 胡狼桑原 - 新网球王子OVA vs Genius10
1044: [ 2015-11-04 | 36 | 00147 ] 铃鹿友龟 - 旋转少女
1045: [ 2015-11-03 | 37 | 00147 ] 间崎贤一 - 潮与虎
1046: [ 2015-11-01 | 36 | 00147 ] 赤月明 - 天雷争霸 复仇者联盟
1047: [ 2015-11-02 | 40 | 00146 ] 桥田割男 - 美男高校地球防卫部LOVE
1048: [ 2015-11-21 | 32 | 00145 ] 蔚蓝 - 光之美少女happinesscharge
1049: [ 2015-11-05 | 36 | 00144 ] 松永 - 敢达创战者TRY
1050: [ 2015-11-28 | 33 | 00144 ] 休斯 - 境界触发者
1051: [ 2015-12-01 | 35 | 00143 ] 十郎 - 潮与虎
1052: [ 2015-11-19 | 31 | 00142 ] 山本 - 我们大家的河合庄
1053: [ 2015-11-04 | 37 | 00141 ] 唐泽克己 - 境界触发者
1054: [ 2015-12-03 | 36 | 00141 ] 助六 - 昭和元禄落语心中OVA
1055: [ 2015-11-19 | 32 | 00141 ] 马尔蒂纳 - 巴哈姆特之怒
1056: [ 2015-11-01 | 37 | 00140 ] 炼狱骑士 - 未来卡搭档对战
1057: [ 2015-11-27 | 36 | 00140 ] 空筱翼人 - 创圣的大天使Logos
1058: [ 2015-11-11 | 37 | 00139 ] 黑岳哲也 - 未来卡搭档对战
1059: [ 2015-12-04 | 31 | 00139 ] 修德鲁兹 - 魔神之骨
1060: [ 2015-11-21 | 33 | 00139 ] 烈火幸村 - 战斗之魂 烈火魂
1061: [ 2015-11-04 | 38 | 00138 ] 金形铁之助 - 英雄银行
1062: [ 2015-12-05 | 34 | 00137 ] 肯·麦克德加尔 - 暴力宇宙海贼 亚空的深渊
1063: [ 2015-11-23 | 35 | 00136 ] 庄尼 - 翠星的加尔刚蒂亚OVA
1064: [ 2015-12-05 | 35 | 00135 ] 泰隆 - 魔神之骨
1065: [ 2015-12-02 | 37 | 00133 ] 克鲁德 - 魔神之骨
1066: [ 2015-11-15 | 40 | 00133 ] 葱山一束 - 未来卡搭档对战
1067: [ 2015-10-31 | 40 | 00133 ] 佐伯希星 - 少年好莱坞 第二季
1068: [ 2015-12-04 | 32 | 00132 ] 紫京院响 - 美妙天堂
1069: [ 2015-12-05 | 36 | 00132 ] 铁拳 - 天雷争霸 复仇者联盟
1070: [ 2015-11-07 | 39 | 00131 ] 北野哲也 - 宇宙战舰大和号2199 追忆的航海
1071: [ 2015-11-16 | 34 | 00131 ] 伊织顺平 - 女神异闻录3剧场版
1072: [ 2015-11-14 | 36 | 00129 ] 德川秀忠 - 战国无双
1073: [ 2015-11-08 | 39 | 00129 ] 曼多萨 - 牙狼 炎之刻印
1074: [ 2015-11-06 | 37 | 00129 ] 乔·瓦兹 - CodeGeass亡国的阿基德
1075: [ 2015-11-05 | 37 | 00127 ] 熊岛五郎太 - 妖怪手表
1076: [ 2015-11-29 | 35 | 00127 ] 中岛登 - 法兰雀丝卡
1077: [ 2015-11-17 | 38 | 00127 ] 菊地原士郎 - 境界触发者
1078: [ 2015-12-01 | 36 | 00127 ] 马特乌斯·恰拉维 - 棺姬嘉依卡 第二季
1079: [ 2015-11-30 | 33 | 00127 ] 雉子波瑛治 - 枕男子
1080: [ 2015-11-11 | 38 | 00126 ] 安城守 - 卡片战斗先导者G
1081: [ 2015-11-05 | 38 | 00125 ] 远山清 - 宇宙战舰大和号2199 追忆的航海
1082: [ 2015-11-29 | 36 | 00125 ] 增子透 - 钻石王牌
1083: [ 2015-11-26 | 33 | 00124 ] 望月绫时 - 女神异闻录3剧场版
1084: [ 2015-11-17 | 39 | 00122 ] 伊佐坂甚六 - 海螺小姐
1085: [ 2015-12-03 | 37 | 00122 ] 沃尔特·巴吉斯特 - 苍穹之法芙娜EXODUS
1086: [ 2015-11-28 | 34 | 00122 ] 奥古斯塔·亨利·海兰德 - CodeGeass亡国的阿基德
1087: [ 2015-11-25 | 32 | 00122 ] 沟口恭介 - 苍穹之法芙娜EXODUS
1088: [ 2015-11-18 | 34 | 00122 ] 平田一 - 宇宙战舰大和号2199 追忆的航海
1089: [ 2015-12-04 | 33 | 00121 ] 伊佐坂难物 - 海螺小姐
1090: [ 2015-12-05 | 37 | 00121 ] 朱天 - 斩·赤红之瞳
1091: [ 2015-11-27 | 37 | 00121 ] 阿纳朵拉 - 境界触发者
1092: [ 2015-11-16 | 35 | 00120 ] 毁灭者德拉克斯 - 天雷争霸 复仇者联盟
1093: [ 2015-11-25 | 33 | 00120 ] 虎堂升 - 未来卡搭档对战
1094: [ 2015-12-01 | 37 | 00119 ] 德斯蒙德·鲁塔干达 - 心理测量者剧场版
1095: [ 2015-11-07 | 40 | 00119 ] 卢克 - 魔神之骨
1096: [ 2015-11-20 | 29 | 00118 ] 籾山藏之介 - 旋转少女
1097: [ 2015-11-04 | 39 | 00117 ] 零 - 龙收藏
1098: [ 2015-11-29 | 37 | 00116 ] 木崎怜士 - 境界触发者
1099: [ 2015-11-16 | 36 | 00116 ] 冰龙桐 - 未来卡搭档对战
1100: [ 2015-11-28 | 35 | 00116 ] 野兽 - 天雷争霸 复仇者联盟
1101: [ 2015-11-13 | 37 | 00116 ] 大盛爆 - 未来卡搭档对战
1102: [ 2015-11-29 | 38 | 00115 ] 屍千狼 - 笑傲昙天
1103: [ 2015-12-05 | 38 | 00115 ] 前园健太 - 钻石王牌
1104: [ 2015-11-25 | 34 | 00115 ] J·J·罗宾逊 - 科学小飞侠Crowds 第二季
1105: [ 2015-11-05 | 39 | 00111 ] 早水海马 - 少年好莱坞 第二季
1106: [ 2015-11-29 | 39 | 00111 ] 奇异博士 - 天雷争霸 复仇者联盟
1107: [ 2015-11-21 | 34 | 00111 ] 市村铁之助 - 法兰雀丝卡
1108: [ 2015-11-23 | 36 | 00110 ] 饭纲守 - 敢达创战者TRY
1109: [ 2015-11-14 | 37 | 00110 ] 本城彰男 - 阿茹茉妮
1110: [ 2015-11-25 | 35 | 00110 ] 河豚田鳟夫 - 海螺小姐
1111: [ 2015-11-01 | 38 | 00110 ] 施尼泽 - 暴力宇宙海贼 亚空的深渊
1112: [ 2015-11-19 | 33 | 00110 ] 加利纳 - 夜之小双侠
1113: [ 2015-12-01 | 38 | 00109 ] 东方雅美 - 新网球王子OVA vs Genius10
1114: [ 2015-11-08 | 40 | 00109 ] 新 - 龙收藏
1115: [ 2015-11-13 | 38 | 00109 ] 苍月紫暮 - 潮与虎
1116: [ 2015-11-18 | 35 | 00109 ] 阿腾佐贺 - 敢达创战者TRY
1117: [ 2015-11-11 | 39 | 00108 ] Takaya - 女神异闻录3剧场版
1118: [ 2015-11-29 | 40 | 00108 ] 维萨 - 境界触发者
1119: [ 2015-11-30 | 34 | 00108 ] 教练 - Venus Project Climax
1120: [ 2015-11-03 | 38 | 00108 ] 犬饲善藏 - 笑傲昙天
1121: [ 2015-10-31 | 41 | 00108 ] 寿来·飞鸟·米斯尔奇 - CROSSANGE 天使与龙的轮舞
1122: [ 2015-11-04 | 40 | 00107 ] 石川啄木 - 法兰雀丝卡
1123: [ 2015-11-16 | 37 | 00107 ] 江川逞 - 网球优等生 第二季
1124: [ 2015-11-06 | 38 | 00107 ] 兰巴涅因 - 境界触发者
1125: [ 2015-11-20 | 30 | 00107 ] 逸茂一番 - 美男高校地球防卫部LOVE
1126: [ 2015-11-11 | 40 | 00106 ] 达斯汀·莫甘 - 苍穹之法芙娜EXODUS
1127: [ 2015-12-04 | 34 | 00106 ] 上杉景胜 - 战国无双
1128: [ 2015-11-27 | 38 | 00106 ] 伊吹浩二 - 卡片战斗先导者G
1129: [ 2015-11-21 | 35 | 00105 ] 伊安·坎普 - 苍穹之法芙娜EXODUS
1130: [ 2015-11-03 | 39 | 00104 ] 巴里修 - 魔神之骨
1131: [ 2015-12-03 | 38 | 00104 ] 金丸信二 - 钻石王牌
1132: [ 2015-11-28 | 36 | 00104 ] 金色小春 - 新网球王子OVA vs Genius10
1133: [ 2015-11-23 | 37 | 00103 ] 巨像 - 天雷争霸 复仇者联盟
1134: [ 2015-11-22 | 39 | 00103 ] 五十颜亲治 - 美男高校地球防卫部LOVE
1135: [ 2015-11-13 | 39 | 00102 ] 雾雨正雪 - 未来卡搭档对战
1136: [ 2015-12-05 | 39 | 00101 ] 小智 - Venus Project Climax
1137: [ 2015-11-22 | 40 | 00101 ] 鱼谷隆 - 玉子市场 剧场版
1138: [ 2015-11-26 | 34 | 00101 ] 卧炎响也 - 未来卡搭档对战
1139: [ 2015-11-19 | 34 | 00101 ] 太田健二郎 - 宇宙战舰大和号2199 追忆的航海
1140: [ 2015-11-25 | 36 | 00099 ] 阿罗玛 - Go!Princess光之美少女
1141: [ 2015-11-19 | 35 | 00099 ] 路西法 - 决斗大师VS
1142: [ 2015-10-31 | 42 | 00098 ] 鹤川秀明 - 山田君与七个魔女
1143: [ 2015-12-04 | 35 | 00097 ] 根武谷永吉 - 黑子的篮球 第三季
1144: [ 2015-11-16 | 38 | 00097 ] 如月晓 - 未来卡搭档对战
1145: [ 2015-11-21 | 36 | 00096 ] 西梅翁 - ChaosDragon赤龙战役
1146: [ 2015-11-02 | 41 | 00095 ] 祸津刃 - 未来卡搭档对战
1147: [ 2015-11-22 | 41 | 00095 ] 社长 - 少年好莱坞 第二季
1148: [ 2015-11-07 | 41 | 00094 ] I司令 - 未来卡搭档对战
1149: [ 2015-11-14 | 38 | 00094 ] 古见翔 - 美男高校地球防卫部LOVE
1150: [ 2015-11-18 | 36 | 00094 ] 阿基特 - ChaosDragon赤龙战役
1151: [ 2015-12-02 | 38 | 00093 ] 山崎奖 - 宇宙战舰大和号2199 追忆的航海
1152: [ 2015-11-26 | 35 | 00093 ] 波野海苔助 - 海螺小姐
1153: [ 2015-11-19 | 36 | 00093 ] 罗伦兹·朱里安诺 - 白银的意志 ARGEVOLLEN
1154: [ 2015-12-02 | 39 | 00092 ] 海鸣·阿尔卡拉斯 - 卡片战斗先导者G
1155: [ 2015-11-30 | 35 | 00092 ] 米屋阳介 - 境界触发者
1156: [ 2015-11-30 | 36 | 00092 ] 阿漕 - 旋转少女
1157: [ 2015-11-14 | 39 | 00091 ] 绮场圣苑 - 卡片战斗先导者G
1158: [ 2015-11-08 | 41 | 00091 ] 樫野 - 团地友夫
1159: [ 2015-11-01 | 39 | 00091 ] 俺牙火 - 激战奥雷卡
1160: [ 2015-11-18 | 37 | 00091 ] 地纹京志郎 - 世界征服谋略之星OVA
1161: [ 2015-12-03 | 39 | 00090 ] 岛田结太 - 其实我是
1162: [ 2015-11-04 | 41 | 00089 ] 白州健二郎 - 钻石王牌
1163: [ 2015-11-03 | 40 | 00089 ] Master.T - 舞力四射
1164: [ 2015-11-20 | 31 | 00089 ] 榎本勇 - 宇宙战舰大和号2199 追忆的航海
1165: [ 2015-11-20 | 32 | 00089 ] 堀川君 - 海螺小姐
1166: [ 2015-11-30 | 37 | 00088 ] 哈德森 - 吸血鬼福尔摩斯
1167: [ 2015-11-26 | 36 | 00088 ] 富田章 - GATE奇幻自卫队
1168: [ 2015-11-11 | 41 | 00087 ] 甘木生马 - 少年好莱坞 第二季
1169: [ 2015-11-12 | 42 | 00087 ] 真桑瓜也 - 美男高校地球防卫部LOVE
1170: [ 2015-11-18 | 38 | 00087 ] 如月斩夜 - 未来卡搭档对战
1171: [ 2015-11-07 | 42 | 00086 ] 飞龙跳跃 - 舞力四射
1172: [ 2015-12-01 | 39 | 00084 ] 松田 - 昭和元禄落语心中OVA
1173: [ 2015-11-17 | 40 | 00083 ] 木村信介 - 黑子的篮球 第三季
1174: [ 2015-11-22 | 42 | 00083 ] 风见飒 - 少年好莱坞 第二季
1175: [ 2015-11-03 | 41 | 00083 ] 林晋太郎 - 创圣的大天使Logos
1176: [ 2015-11-16 | 39 | 00083 ] 查理13世 - 巴哈姆特之怒
1177: [ 2015-11-29 | 41 | 00082 ] 舞冈作吾 - 教室危机
1178: [ 2015-11-01 | 40 | 00082 ] 菊川满夫 - 团地友夫
1179: [ 2015-12-01 | 40 | 00081 ] 阿龙 - 百万偶像
1180: [ 2015-11-16 | 40 | 00081 ] 太阳火 - 天雷争霸 复仇者联盟
1181: [ 2015-11-19 | 37 | 00081 ] Jin - 女神异闻录3剧场版
1182: [ 2015-11-29 | 42 | 00080 ] 大泽木金铁 - 浦安铁筋家族 第二季
1183: [ 2015-12-03 | 40 | 00080 ] 无限彼方 - 暴力宇宙海贼 亚空的深渊
1184: [ 2015-11-14 | 40 | 00080 ] 丹迪店长 - 旋转少女
1185: [ 2015-11-27 | 39 | 00080 ] 新田真 - 卡片战斗先导者G
1186: [ 2015-11-19 | 38 | 00080 ] 大泽木裕太 - 浦安铁筋家族 第二季
1187: [ 2015-12-02 | 40 | 00079 ] 雾羽雄二 - 教室危机
1188: [ 2015-11-17 | 41 | 00079 ] 福田宽 - 黑子的篮球 第三季
1189: [ 2015-11-19 | 39 | 00079 ] 维克多 - 魔神之骨
1190: [ 2015-11-09 | 39 | 00079 ] 斯基乌斯 - 魔神之骨
1191: [ 2015-12-04 | 36 | 00078 ] 犬饲玄 - 展开骑士
1192: [ 2015-11-25 | 37 | 00078 ] 炎龙火吕 - 龙收藏
1193: [ 2015-11-08 | 42 | 00078 ] 天见浩司 - 雨色可可
1194: [ 2015-11-15 | 41 | 00077 ] 坂本辙平 - 梦幻足球手Stella OVA
1195: [ 2015-11-01 | 41 | 00077 ] 麻生尊 - 钻石王牌
1196: [ 2015-12-05 | 40 | 00076 ] 今田千治 - 妖怪手表
1197: [ 2015-11-06 | 39 | 00076 ] 毛村 - 未来卡搭档对战
1198: [ 2015-11-26 | 37 | 00076 ] 木下铁雄 - 团地友夫
1199: [ 2015-11-28 | 37 | 00075 ] 大泽木晴郎 - 浦安铁筋家族 第二季
1200: [ 2015-11-15 | 42 | 00074 ] 天宝院弓弦 - 舞力四射
1201: [ 2015-11-14 | 41 | 00074 ] 毕尔克 - 绿林女儿罗妮娅
1202: [ 2015-12-02 | 41 | 00073 ] 切札胜太 - 决斗大师VS
1203: [ 2015-11-16 | 41 | 00073 ] 诹访洸太郎 - 境界触发者
1204: [ 2015-11-16 | 42 | 00073 ] 法夫纳 - 圣斗士星矢 黄金魂
1205: [ 2015-11-10 | 36 | 00073 ] 武茶家 - 决斗大师VS
1206: [ 2015-11-21 | 37 | 00073 ] 鬼怒田本吉 - 境界触发者
1207: [ 2015-11-17 | 42 | 00072 ] 宗佐圆觉 - 美男高校地球防卫部LOVE
1208: [ 2015-12-01 | 41 | 00072 ] 班长 - 白银的意志 ARGEVOLLEN
1209: [ 2015-11-10 | 37 | 00072 ] 三浦教练 - 网球优等生 第二季
1210: [ 2015-11-17 | 43 | 00071 ] 修 - 暴力宇宙海贼 亚空的深渊
1211: [ 2015-11-22 | 43 | 00071 ] 田仁志慧 - 新网球王子OVA vs Genius10
1212: [ 2015-12-02 | 42 | 00069 ] 龙彦 - 旋转少女
1213: [ 2015-12-01 | 42 | 00069 ] 鹫崎青蓝 - 展开骑士
1214: [ 2015-11-09 | 40 | 00068 ] 田岛勇树 - 网球优等生 第二季
1215: [ 2015-11-21 | 38 | 00068 ] 柊刚人 - 少年好莱坞 第二季
1216: [ 2015-12-02 | 43 | 00067 ] 步火弁 - 决斗大师VS
1217: [ 2015-12-01 | 43 | 00067 ] 云母朔太郎 - 宝石宠物MagicalChange
1218: [ 2015-11-01 | 42 | 00067 ] 影山小次郎 - 网球优等生 第二季
1219: [ 2015-11-09 | 41 | 00067 ] 泷原剑 - 未来卡搭档对战
1220: [ 2015-11-17 | 44 | 00066 ] 时枝充 - 境界触发者
1221: [ 2015-11-26 | 38 | 00066 ] 死神 - 未来卡搭档对战
1222: [ 2015-12-02 | 44 | 00065 ] 阵内贡 - 苍穹之法芙娜EXODUS
1223: [ 2015-11-26 | 39 | 00065 ] 待宫荣吉 - 飙速宅男 第二季
1224: [ 2015-11-09 | 42 | 00065 ] 握拳梅里克姆 - 未来卡搭档对战
1225: [ 2015-12-02 | 45 | 00064 ] 岩田新平 - 宇宙战舰大和号2199 追忆的航海
1226: [ 2015-11-28 | 38 | 00064 ] 波野井仓 - 海螺小姐
1227: [ 2015-11-04 | 42 | 00063 ] 轰鬼玄马 - 未来卡搭档对战
1228: [ 2015-11-13 | 40 | 00063 ] 城户政宗 - 境界触发者
1229: [ 2015-11-24 | 41 | 00063 ] 杜纲悟 - 潮与虎
1230: [ 2015-11-09 | 43 | 00063 ] 野口草太 - 舞力四射
1231: [ 2015-11-28 | 39 | 00062 ] 忍田真史 - 境界触发者
1232: [ 2015-11-08 | 43 | 00062 ] 底波拉贵崎 - 英雄银行
1233: [ 2015-11-27 | 40 | 00062 ] 迫田利木 - 舞力四射
1234: [ 2015-11-26 | 40 | 00062 ] 赫拉克鲁斯 - 圣斗士星矢 黄金魂
1235: [ 2015-11-20 | 33 | 00062 ] 老元宽 - 忍者杀手
1236: [ 2015-11-24 | 42 | 00062 ] 知念宽 - 新网球王子OVA vs Genius10
1237: [ 2015-12-03 | 41 | 00061 ] 百黄半藏 - 战斗之魂 烈火魂
1238: [ 2015-11-20 | 34 | 00061 ] 克隆黑道 - 忍者杀手
1239: [ 2015-11-23 | 38 | 00060 ] 百眼 - 暴力宇宙海贼 亚空的深渊
1240: [ 2015-12-05 | 41 | 00060 ] 天野流 - 英雄银行
1241: [ 2015-12-05 | 42 | 00060 ] 白银谦信 - 战斗之魂 烈火魂
1242: [ 2015-11-21 | 39 | 00060 ] 又吉一雄 - 健全机斗士OVA
1243: [ 2015-11-18 | 39 | 00059 ] 越川将兵 - 白银的意志 ARGEVOLLEN
1244: [ 2015-11-19 | 40 | 00058 ] 土闻努虫 - 创圣的大天使Logos
1245: [ 2015-11-18 | 40 | 00058 ] 伊达龙之介 - 少年好莱坞 第二季
1246: [ 2015-11-20 | 35 | 00058 ] 格拉迪斯 - 魔神之骨
1247: [ 2015-12-03 | 42 | 00057 ] 长良景 - 卡片战斗先导者G
1248: [ 2015-11-14 | 42 | 00057 ] 安东尼奥 - 魔神之骨
1249: [ 2015-12-01 | 44 | 00056 ] 吉打健人 - 创圣的大天使Logos
1250: [ 2015-12-01 | 45 | 00056 ] 吉田 - 阿茹茉妮
1251: [ 2015-11-30 | 38 | 00056 ] 大神红莲 - 展开骑士
1252: [ 2015-11-13 | 41 | 00056 ] 须藤俊介 - 敢达创战者TRY
1253: [ 2015-11-05 | 40 | 00055 ] 蜂须贺中黄 - 展开骑士
1254: [ 2015-12-04 | 37 | 00055 ] 冈村建一 - 黑子的篮球 第三季
1255: [ 2015-11-03 | 42 | 00055 ] 土合突男 - 未来卡搭档对战
1256: [ 2015-11-20 | 36 | 00055 ] 福岛正则 - 战国无双
1257: [ 2015-11-20 | 37 | 00055 ] 大泽木大铁 - 浦安铁筋家族 第二季
1258: [ 2015-12-04 | 38 | 00054 ] 山路狩 - 卡片战斗先导者G
1259: [ 2015-11-28 | 40 | 00054 ] 舞山春 - 少年好莱坞 第二季
1260: [ 2015-11-18 | 41 | 00054 ] 古寺章平 - 境界触发者
1261: [ 2015-11-27 | 41 | 00053 ] 摩斯 - 魔神之骨
