惨遭淘汰排行榜 女子组
序号: [ 日期 | 小组名次 | 票数 ] 人物名称 - 作品名称
933: [ 2015-11-02 | 38 | 00473 ] 曳尾谷爱 - Punchline
934: [ 2015-12-05 | 35 | 00470 ] 重藤秋穗 - 临时女友
935: [ 2015-11-09 | 30 | 00470 ] 黑泽凛 - 偶像活动 第三季
936: [ 2015-11-16 | 31 | 00468 ] 铃音老师 - 闪乱神乐OVA
937: [ 2015-12-03 | 30 | 00468 ] 相田爱(Cure Heart) - 光之美少女全明星 春季嘉年华
938: [ 2015-11-18 | 30 | 00466 ] 神长香子 - 恶魔之谜 TV未放送
939: [ 2015-11-18 | 31 | 00464 ] 有栖川彻子(爱丽丝) - 花与爱丽丝杀人事件
940: [ 2015-11-23 | 31 | 00463 ] 有田真由 - 死亡游行
941: [ 2015-11-04 | 33 | 00461 ] 輿水幸子 - 偶像大师 灰姑娘女孩
942: [ 2015-11-16 | 32 | 00461 ] 后藤又兵卫 - 百花缭乱OVA
943: [ 2015-11-24 | 30 | 00461 ] 四季 - 闪乱神乐OVA
944: [ 2015-11-24 | 31 | 00459 ] 洁丝特 - 新妹魔王的契约者
945: [ 2015-11-12 | 29 | 00457 ] 爱丽丝·夏英格 - CodeGeass亡国的阿基德
946: [ 2015-11-04 | 34 | 00455 ] 罗齐亚 - SHOW BY ROCK!!
947: [ 2015-12-05 | 36 | 00454 ] 雪莲 - ChaosDragon赤龙战役
948: [ 2015-11-05 | 32 | 00452 ] 樱井桃华 - 偶像大师 灰姑娘女孩
949: [ 2015-11-26 | 27 | 00452 ] 直江兼续 - 百花缭乱OVA
950: [ 2015-11-22 | 36 | 00451 ] 白鸟诗织 - 临时女友
951: [ 2015-12-04 | 33 | 00450 ] 日野弓子 - 苍穹之法芙娜EXODUS
952: [ 2015-11-16 | 33 | 00450 ] 桐山优月 - 临时女友
953: [ 2015-11-21 | 41 | 00450 ] 侍女 - 斩·赤红之瞳
954: [ 2015-11-24 | 32 | 00449 ] 美墨渚(Cure Black) - 光之美少女全明星 春季嘉年华
955: [ 2015-11-16 | 34 | 00447 ] 叶美奈子 - 电波教师
956: [ 2015-11-26 | 28 | 00447 ] 速水奏 - 偶像大师 灰姑娘女孩
957: [ 2015-11-29 | 35 | 00446 ] 艾尔莎 - CROSSANGE 天使与龙的轮舞
958: [ 2015-12-04 | 34 | 00440 ] 来海绘里香(Cure Marine) - 光之美少女全明星 春季嘉年华
959: [ 2015-11-11 | 32 | 00435 ] 魂子 - 境界之轮回
960: [ 2015-11-07 | 35 | 00435 ] 音城赛拉 - 偶像活动剧场版
961: [ 2015-11-12 | 30 | 00433 ] 阿梅丽·布兰沙加 - 强袭魔女新OVA
962: [ 2015-11-06 | 30 | 00433 ] 堂本知惠美 - 白箱
963: [ 2015-11-13 | 40 | 00432 ] 菈淇芝 - 翠星的加尔刚蒂亚OVA
964: [ 2015-11-08 | 30 | 00428 ] 无响零子 - 电波教师
965: [ 2015-12-03 | 31 | 00427 ] 仲野弥生 - 群居姐妹
966: [ 2015-11-16 | 35 | 00426 ] 日野茜 - 偶像大师 灰姑娘女孩
967: [ 2015-12-03 | 32 | 00426 ] 艾丽夏 - 情热传说 导师的黎明
968: [ 2015-11-19 | 31 | 00426 ] 美纪 - 鬼灯的冷彻OAD
969: [ 2015-11-20 | 30 | 00425 ] 立上芹 - 苍穹之法芙娜EXODUS
970: [ 2015-11-06 | 31 | 00424 ] 川口小姐 - 敢达创战者TRY
971: [ 2015-11-18 | 32 | 00422 ] 天之川绮罗(Cure Twinkle) - Go!Princess光之美少女
972: [ 2015-11-03 | 40 | 00421 ] 梅 - CROSSANGE 天使与龙的轮舞
973: [ 2015-11-12 | 31 | 00420 ] 贞德·达鲁克 - 巴哈姆特之怒
974: [ 2015-11-23 | 32 | 00419 ] 九重忍 - 临时女友
975: [ 2015-11-15 | 36 | 00418 ] 里见诗春 - 日常系的异能战斗
976: [ 2015-11-03 | 41 | 00417 ] 远见千鹤 - 苍穹之法芙娜EXODUS
977: [ 2015-12-04 | 35 | 00416 ] 优木苗 - 临时女友
978: [ 2015-11-25 | 31 | 00416 ] 克拉里菲耶·爱因兹·帕斯提亚修 - DOG DAYS 第三季
979: [ 2015-11-18 | 33 | 00415 ] 小春 - 常住战阵虫奉行OVA
980: [ 2015-11-24 | 33 | 00415 ] 新庄香苗 - 网球并不可笑嘛 第四季
981: [ 2015-11-29 | 36 | 00413 ] 北条索菲 - 美妙天堂
982: [ 2015-12-02 | 34 | 00412 ] ROSE - 怪盗JOKER
983: [ 2015-11-07 | 36 | 00412 ] 饰铃 - 魔女的使命OAD
984: [ 2015-11-17 | 31 | 00411 ] 佐田瞳 - 狼少女与黑王子
985: [ 2015-11-25 | 32 | 00411 ] 乌莉斯 - 选择扩散者
986: [ 2015-11-01 | 30 | 00411 ] 桃香·荻野目 - CROSSANGE 天使与龙的轮舞
987: [ 2015-12-05 | 37 | 00410 ] 忍者林瑠璃 - 如果折断她的旗OAD
988: [ 2015-11-09 | 31 | 00410 ] 莉玛 - 翠星的加尔刚蒂亚OVA
989: [ 2015-12-02 | 35 | 00407 ] V·茱莉·F - 夜樱四重奏OAD
990: [ 2015-11-15 | 37 | 00407 ] 汤本小百合 - 玉子市场 剧场版
991: [ 2015-11-16 | 36 | 00405 ] 寒咲干 - 飙速宅男 第二季
992: [ 2015-11-24 | 34 | 00404 ] 橘爱丽丝 - 偶像大师 灰姑娘女孩
993: [ 2015-11-06 | 32 | 00403 ] 姬岛木乃子 - 临时女友
994: [ 2015-11-19 | 32 | 00402 ] 小岭望实 - 望实与君雄OVA
995: [ 2015-11-18 | 34 | 00401 ] 浦添伊绪奈 - 选择扩散者
996: [ 2015-11-30 | 36 | 00399 ] 云雀 - 闪乱神乐OVA
997: [ 2015-11-29 | 37 | 00398 ] 玉子 - 依丝卡
998: [ 2015-11-06 | 33 | 00397 ] 艾列拉·露 - 铳皇无尽的法夫纳
999: [ 2015-11-09 | 32 | 00396 ] 桃奈 - 宝石宠物Lady
1000: [ 2015-11-22 | 37 | 00395 ] 台初明香 - Punchline
1001: [ 2015-11-09 | 33 | 00395 ] 玉井丽巳 - 临时女友
1002: [ 2015-11-07 | 37 | 00394 ] 山崎阳菜 - 幸腹涂鸦
1003: [ 2015-11-14 | 32 | 00394 ] 绿子 - 选择扩散者
1004: [ 2015-11-29 | 38 | 00393 ] 山本玲 - 宇宙战舰大和号2199 追忆的航海
1005: [ 2015-11-08 | 31 | 00393 ] 皆川抚子 - 早安恋味蛋糕店
1006: [ 2015-11-30 | 37 | 00392 ] 雪城穗乃香(Cure White) - 光之美少女全明星 春季嘉年华
1007: [ 2015-11-25 | 33 | 00392 ] 甲斐姬 - 战国无双
1008: [ 2015-11-20 | 31 | 00391 ] 源九郎义经 - 一骑当千 Extravaganza Epoch
1009: [ 2015-11-10 | 37 | 00389 ] 早川殿 - 战国无双
1010: [ 2015-11-28 | 31 | 00388 ] 吉尔 - CROSSANGE 天使与龙的轮舞
1011: [ 2015-11-02 | 39 | 00387 ] 石田一寸木 - 临时女友
1012: [ 2015-10-31 | 36 | 00385 ] 小纹 - 干支魂
1013: [ 2015-11-27 | 31 | 00385 ] 未来 - 闪乱神乐OVA
1014: [ 2015-11-25 | 34 | 00384 ] 魉呼 - 爱·天地无用
1015: [ 2015-12-04 | 36 | 00382 ] 青木丽华(Cure Beauty) - 光之美少女全明星 春季嘉年华
1016: [ 2015-11-13 | 41 | 00382 ] 春日野丽(Cure Lemonade) - 光之美少女全明星 春季嘉年华
1017: [ 2015-11-04 | 35 | 00381 ] 海松艾露 - 可塑性记忆
1018: [ 2015-11-11 | 33 | 00380 ] 奎因 - 死亡游行
1019: [ 2015-11-17 | 32 | 00380 ] 植村一衣 - 选择扩散者
1020: [ 2015-12-03 | 33 | 00379 ] Darkelf - 比基尼勇士
1021: [ 2015-11-06 | 34 | 00378 ] 村上文绪 - 临时女友
1022: [ 2015-11-17 | 33 | 00377 ] 河合住子 - 我们大家的河合庄
1023: [ 2015-11-19 | 33 | 00375 ] 梦原望(Cure Dream) - 光之美少女全明星 春季嘉年华
1024: [ 2015-10-31 | 37 | 00374 ] 椿辉澪爱 - 百合熊岚
1025: [ 2015-12-02 | 36 | 00373 ] 不见咲薰 - ALDNOAH ZERO 第二季
1026: [ 2015-11-06 | 35 | 00372 ] 苍乃美希(Cure Berry) - 光之美少女全明星 春季嘉年华
1027: [ 2015-11-03 | 42 | 00371 ] 绿川直(Cure March) - 光之美少女全明星 春季嘉年华
1028: [ 2015-11-17 | 34 | 00370 ] 贝尔·法布尔顿 - DOG DAYS 第三季
1029: [ 2015-12-03 | 34 | 00370 ] 小野田优良 - 夫妻成长日记 新OVA
1030: [ 2015-11-08 | 32 | 00370 ] 夏蒂 - ChaosDragon赤龙战役
1031: [ 2015-11-05 | 33 | 00369 ] 高槻七海 - DOG DAYS 第三季
1032: [ 2015-11-06 | 36 | 00369 ] 官越秘 - 动画心疗系
1033: [ 2015-11-29 | 39 | 00368 ] 武藏坊弁庆 - 一骑当千 Extravaganza Epoch
1034: [ 2015-11-17 | 35 | 00368 ] 浜口菖蒲 - 偶像大师 灰姑娘女孩
1035: [ 2015-11-14 | 33 | 00366 ] 柊历 - 电波教师
1036: [ 2015-11-15 | 38 | 00365 ] 薇薇·荷罗派涅 - 棺姬嘉依卡 第二季
1037: [ 2015-11-09 | 34 | 00365 ] 新见熏 - 宇宙战舰大和号2199 追忆的航海
1038: [ 2015-11-21 | 42 | 00365 ] 西尔维娅·斑鸠·米斯尔奇 - CROSSANGE 天使与龙的轮舞
1039: [ 2015-11-13 | 42 | 00364 ] 真中啦啦 - 美妙天堂
1040: [ 2015-11-26 | 29 | 00364 ] 水无月香恋(Cure Aqua) - 光之美少女全明星 春季嘉年华
1041: [ 2015-11-17 | 36 | 00363 ] 鲁特加尔尼科夫中尉 - 军人少女
1042: [ 2015-10-31 | 38 | 00363 ] 赤马日美香 - 游戏王ARC-V
1043: [ 2015-11-08 | 33 | 00362 ] 氷上堇 - 偶像活动 第三季
1044: [ 2015-11-24 | 35 | 00362 ] 桐条美鹤 - 女神异闻录3剧场版
1045: [ 2015-11-20 | 32 | 00360 ] 日影 - 闪乱神乐OVA
1046: [ 2015-10-31 | 39 | 00359 ] 日野美羽 - 苍穹之法芙娜EXODUS
1047: [ 2015-11-29 | 40 | 00358 ] 一之濑枫 - 偶像活动剧场版
1048: [ 2015-11-14 | 34 | 00358 ] 卡斯特拉 - 死亡游行
1049: [ 2015-11-27 | 32 | 00358 ] 豆千代 - 旋转少女
1050: [ 2015-11-28 | 32 | 00357 ] 泽村智纪 - 咲日和
1051: [ 2015-11-25 | 35 | 00357 ] 四叶有栖(Cure Rosetta) - 光之美少女全明星 春季嘉年华
1052: [ 2015-11-18 | 35 | 00357 ] 奥露嘉·塔姆 - 魔弹之王与战姬
1053: [ 2015-11-30 | 38 | 00355 ] 波赛斯·戈·芭蕾丝蒂 - GATE奇幻自卫队
1054: [ 2015-11-22 | 38 | 00355 ] 高宫茄乃 - 网球并不可笑嘛 第四季
1055: [ 2015-11-16 | 37 | 00353 ] 梅尔蒂 - 翠星的加尔刚蒂亚OVA
1056: [ 2015-11-11 | 34 | 00351 ] 春野遥(CureFlora) - Go!Princess光之美少女
1057: [ 2015-11-29 | 41 | 00350 ] 九条光(Shiny Luminous) - 光之美少女全明星 春季嘉年华
1058: [ 2015-11-28 | 33 | 00348 ] 千夏 - 我们大家的河合庄
1059: [ 2015-11-15 | 39 | 00347 ] 许褚仲康 - 一骑当千 Extravaganza Epoch
1060: [ 2015-11-17 | 37 | 00346 ] 白雪姬(Cure Princess) - 光之美少女happinesscharge
1061: [ 2015-11-08 | 34 | 00346 ] 井上纯 - 咲日和
1062: [ 2015-12-01 | 30 | 00344 ] 贝瑞塔 - 黑街
1063: [ 2015-11-20 | 33 | 00343 ] 楚南恭子 - 健全机斗士OVA
1064: [ 2015-12-03 | 35 | 00342 ] 前田广美 - 樱桃小丸子 第二季
1065: [ 2015-11-09 | 35 | 00341 ] 玛丽亚·夏英格 - CodeGeass亡国的阿基德
1066: [ 2015-11-02 | 40 | 00340 ] 玛尼·安巴萨达 - 高达G之复国运动
1067: [ 2015-11-28 | 34 | 00339 ] 佐佐木奈子 - 天真无邪的乐园OAD
1068: [ 2015-11-01 | 31 | 00339 ] V·莉菈·F - 夜樱四重奏OAD
1069: [ 2015-11-17 | 38 | 00337 ] 鴫野睦 - 临时女友
1070: [ 2015-12-01 | 31 | 00337 ] 新川奈绪 - 白箱
1071: [ 2015-11-10 | 38 | 00337 ] 柾木阿重霞树雷 - 爱·天地无用
1072: [ 2015-12-04 | 37 | 00336 ] 两备 - 闪乱神乐OVA
1073: [ 2015-11-03 | 43 | 00336 ] 桂虎彻 - 魔女的使命OAD
1074: [ 2015-11-04 | 36 | 00335 ] 户村美知留 - 临时女友
1075: [ 2015-11-12 | 32 | 00335 ] 胁山珠美 - 偶像大师 灰姑娘女孩
1076: [ 2015-11-14 | 35 | 00333 ] 岬百合亚 - 宇宙战舰大和号2199 追忆的航海
1077: [ 2015-11-14 | 36 | 00332 ] 五十音言叶 - 夜樱四重奏OAD
1078: [ 2015-11-02 | 41 | 00331 ] 寺井秋乃 - 白银的意志 ARGEVOLLEN
1079: [ 2015-11-08 | 35 | 00330 ] 风泽空 - 偶像活动剧场版
1080: [ 2015-11-28 | 35 | 00328 ] 张飞益德 - 一骑当千 Extravaganza Epoch
1081: [ 2015-11-25 | 36 | 00326 ] 米迦勒 - 纯洁的玛利亚
1082: [ 2015-11-08 | 36 | 00326 ] 柳生三严 - 一骑当千 Extravaganza Epoch
1083: [ 2015-11-02 | 42 | 00325 ] 海凪花岚 - 创圣的大天使Logos
1084: [ 2015-11-02 | 43 | 00322 ] 黑川艾莲(Cure Beat) - 光之美少女全明星 春季嘉年华
1085: [ 2015-11-13 | 43 | 00322 ] 米谷美咲 - 幸腹涂鸦
1086: [ 2015-11-23 | 33 | 00321 ] Dreamcast - 世嘉硬件女孩
1087: [ 2015-11-22 | 39 | 00321 ] 鹿羽逸花 - 世界征服谋略之星OVA
1088: [ 2015-11-26 | 30 | 00321 ] 蓝泽渚 - 其实我是
1089: [ 2015-11-19 | 34 | 00320 ] 南野奏(Cure Rhythm) - 光之美少女全明星 春季嘉年华
1090: [ 2015-11-10 | 39 | 00319 ] 原寿美铃 - 暗杀教室
1091: [ 2015-11-28 | 36 | 00318 ] 克莉丝 - CROSSANGE 天使与龙的轮舞
1092: [ 2015-11-27 | 33 | 00318 ] 田中心春 - 摸索吧！部活剧 第三季
1093: [ 2015-11-06 | 37 | 00317 ] 九罗密美星 - 爱·天地无用
1094: [ 2015-11-23 | 34 | 00316 ] 柊真琴 - 临时女友
1095: [ 2015-11-10 | 40 | 00316 ] 土夏彦八重 - 夜樱四重奏OAD
1096: [ 2015-11-20 | 34 | 00316 ] 艾达·雷汉顿 - 高达G之复国运动
1097: [ 2015-11-21 | 43 | 00316 ] 藤堂静子 - 临时女友
1098: [ 2015-11-08 | 37 | 00315 ] 中村麻子 - 潮与虎
1099: [ 2015-11-09 | 36 | 00315 ] 佐佐木千枝 - 偶像大师 灰姑娘女孩
1100: [ 2015-11-14 | 37 | 00314 ] 铃木结爱 - 摸索吧！部活剧 第三季
1101: [ 2015-11-29 | 42 | 00313 ] 河豚田海螺 - 海螺小姐
1102: [ 2015-11-07 | 38 | 00311 ] 菜花黄名子 - 闪电十一人剧场版 超次元梦幻比赛
1103: [ 2015-11-26 | 31 | 00311 ] 小南桐绘 - 境界触发者
1104: [ 2015-11-19 | 35 | 00311 ] 荒井花 - 花与爱丽丝杀人事件
1105: [ 2015-11-18 | 36 | 00310 ] 濡羽美乌 - Venus Project Climax
1106: [ 2015-11-18 | 37 | 00310 ] 橘千鹤 - 灰色的果实
1107: [ 2015-11-01 | 32 | 00309 ] 绮声神心音 - 创圣的大天使Logos
1108: [ 2015-11-26 | 32 | 00309 ] 由佳乃 - 忍者杀手
1109: [ 2015-11-09 | 37 | 00309 ] 兔宝 - 干支魂
1110: [ 2015-11-10 | 41 | 00308 ] 铃城沙织 - 白银的意志 ARGEVOLLEN
1111: [ 2015-11-06 | 38 | 00308 ] 藤原桃 - 旋转少女
1112: [ 2015-11-07 | 39 | 00307 ] 朱美蜜柑 - 其实我是
1113: [ 2015-10-31 | 40 | 00306 ] 寺岛诗织 - 战姬绝唱GX
1114: [ 2015-12-05 | 38 | 00304 ] 原惠理子 - Venus Project Climax
1115: [ 2015-11-29 | 43 | 00302 ] 柾木砂沙美树雷 - 爱·天地无用
1116: [ 2015-11-06 | 39 | 00302 ] 田岛樱 - 浦和小调
1117: [ 2015-12-04 | 38 | 00301 ] 亚莉珊德拉·阿尔莎维恩 - 魔弹之王与战姬
1118: [ 2015-12-05 | 39 | 00301 ] 神谷真夏 - 天真无邪的乐园OAD
1119: [ 2015-11-07 | 40 | 00301 ] 露比 - 宝石宠物MagicalChange
1120: [ 2015-11-22 | 40 | 00301 ] 藏持圆 - 电波教师
1121: [ 2015-11-06 | 40 | 00300 ] 堂马舞 - 苍穹之法芙娜EXODUS
1122: [ 2015-11-09 | 38 | 00300 ] 白银杏 - 城下町的蒲公英
1123: [ 2015-11-16 | 38 | 00299 ] 佐伯鞠香 - 临时女友
1124: [ 2015-11-01 | 33 | 00299 ] 东刹那(Cure Passion) - 光之美少女全明星 春季嘉年华
1125: [ 2015-11-29 | 44 | 00298 ] 加莉·图曼 - 战姬绝唱GX
1126: [ 2015-11-02 | 44 | 00298 ] 泡芙 - Go!Princess光之美少女
1127: [ 2015-11-05 | 34 | 00296 ] 宇佐美栞 - 境界触发者
1128: [ 2015-11-02 | 45 | 00296 ] 望月兰 - 早安恋味蛋糕店
1129: [ 2015-11-28 | 37 | 00296 ] 焰 - 闪乱神乐OVA
1130: [ 2015-11-09 | 39 | 00295 ] 御园春香 - 旋转少女
1131: [ 2015-10-31 | 41 | 00294 ] 高宫绫乃 - 我是高宫茄乃
1132: [ 2015-11-19 | 36 | 00294 ] 毕欧蕾·阿玛雷特 - DOG DAYS 第三季
1133: [ 2015-11-22 | 41 | 00293 ] 川岛瑞树 - 偶像大师 灰姑娘女孩
1134: [ 2015-12-03 | 36 | 00293 ] 伊丽莎白·佛米娜 - 魔弹之王与战姬
1135: [ 2015-11-12 | 33 | 00292 ] 圆亚久里(Cure Ace) - 光之美少女全明星 春季嘉年华
1136: [ 2015-11-09 | 40 | 00292 ] 隼房香织 - 世界征服谋略之星OVA
1137: [ 2015-11-19 | 37 | 00291 ] 大名侍鸣 - 如果折断她的旗OAD
1138: [ 2015-11-20 | 35 | 00291 ] 三栖立翼 - 科学小飞侠Crowds 第二季
1139: [ 2015-11-13 | 44 | 00290 ] 明美 - 黑白小姐 第二季
1140: [ 2015-11-18 | 38 | 00290 ] 矢本小季 - 忍者杀手
1141: [ 2015-11-30 | 39 | 00289 ] 冈崎乃理惠 - 玉响剧场版
1142: [ 2015-11-05 | 35 | 00288 ] 有栖川乙女 - 偶像活动剧场版
1143: [ 2015-11-23 | 35 | 00288 ] 三之宫椿 - 早安恋味蛋糕店
1144: [ 2015-11-27 | 34 | 00288 ] 福山舞 - 偶像大师 灰姑娘女孩
1145: [ 2015-11-01 | 34 | 00287 ] 调边亚子(Cure Muse) - 光之美少女全明星 春季嘉年华
1146: [ 2015-11-06 | 41 | 00287 ] 夏木玲(Cure Rouge) - 光之美少女全明星 春季嘉年华
1147: [ 2015-11-28 | 38 | 00286 ] 美美野来未(Milky Rose) - 光之美少女全明星 春季嘉年华
1148: [ 2015-11-21 | 44 | 00286 ] 曹仁子孝 - 一骑当千 Extravaganza Epoch
1149: [ 2015-11-02 | 46 | 00285 ] 小此木友美 - 摸索吧！部活剧 第三季
1150: [ 2015-11-01 | 35 | 00285 ] 龙胆静音 - 枪神斯托拉塔斯
1151: [ 2015-11-16 | 39 | 00284 ] 山岸风花 - 女神异闻录3剧场版
1152: [ 2015-11-14 | 38 | 00284 ] 黑田环奈 - 战斗之魂 烈火魂
1153: [ 2015-11-05 | 36 | 00282 ] 制作人 - 侦探歌剧少女福尔摩斯TD
1154: [ 2015-11-25 | 37 | 00282 ] 明堂院树(Cure Sunshine) - 光之美少女全明星 春季嘉年华
1155: [ 2015-11-09 | 41 | 00282 ] 熊田一叶 - 临时女友
1156: [ 2015-11-29 | 45 | 00280 ] 美翔舞(Cure Egret) - 光之美少女全明星 春季嘉年华
1157: [ 2015-11-29 | 46 | 00279 ] 町子明 - 幸腹涂鸦
1158: [ 2015-11-11 | 35 | 00278 ] 服部半蔵 - 百花缭乱OVA
1159: [ 2015-11-13 | 45 | 00278 ] 北大路樱 - 偶像活动剧场版
1160: [ 2015-11-27 | 35 | 00278 ] Mega Drive - 世嘉硬件女孩
1161: [ 2015-11-05 | 37 | 00277 ] Chidori - 女神异闻录3剧场版
1162: [ 2015-12-01 | 32 | 00277 ] 安娜·古蕾曼 - CodeGeass亡国的阿基德
1163: [ 2015-12-01 | 33 | 00277 ] 岛津须世璃 - 依丝卡
1164: [ 2015-11-28 | 39 | 00277 ] 艾梅莉·阿蒙德 - 苍穹之法芙娜EXODUS
1165: [ 2015-11-20 | 36 | 00277 ] 两奈 - 闪乱神乐OVA
1166: [ 2015-12-01 | 34 | 00276 ] 小铃 - 乌瑟的穷困生活 第三季
1167: [ 2015-11-24 | 36 | 00275 ] 见吉奈央 - 临时女友
1168: [ 2015-11-23 | 36 | 00274 ] 诺尔达 - 台风的诺尔达
1169: [ 2015-11-23 | 37 | 00274 ] 矶野舟 - 海螺小姐
1170: [ 2015-11-27 | 36 | 00274 ] 小鸟游薰子 - 教室危机
1171: [ 2015-11-24 | 37 | 00274 ] 佐藤阳菜 - 摸索吧！部活剧 第三季
1172: [ 2015-11-07 | 41 | 00272 ] 拉利玛 - 宝石宠物MagicalChange
1173: [ 2015-11-28 | 40 | 00272 ] 泉乃纯花 - 百合熊岚
1174: [ 2015-12-05 | 40 | 00271 ] 七子 - 放学后的昴星团
1175: [ 2015-11-25 | 38 | 00271 ] 桃园牧奈 - 电波教师
1176: [ 2015-11-23 | 38 | 00268 ] 沼影彩湖 - 浦和小调
1177: [ 2015-12-04 | 39 | 00268 ] 夏目真寻 - 临时女友
1178: [ 2015-11-10 | 42 | 00268 ] 法条美树 - 侦探歌剧少女福尔摩斯TD
1179: [ 2015-11-19 | 38 | 00268 ] 官越明日菜 - 动画心疗系
1180: [ 2015-11-24 | 38 | 00266 ] 片桐镜华 - 枪神斯托拉塔斯
1181: [ 2015-11-04 | 37 | 00264 ] 籾冈里纱 - ToLoveRu Darkness 2nd
1182: [ 2015-12-05 | 41 | 00263 ] 月白阳子 - 临时女友
1183: [ 2015-12-02 | 37 | 00260 ] 爱乃惠(Cure Lovely) - 光之美少女happinesscharge
1184: [ 2015-11-01 | 36 | 00260 ] 红城永久(Cure Scarlet) - Go!Princess光之美少女
1185: [ 2015-11-05 | 38 | 00259 ] 土田芽生 - 幸腹涂鸦
1186: [ 2015-11-02 | 47 | 00259 ] 云母爱理 - 宝石宠物MagicalChange
1187: [ 2015-11-17 | 39 | 00259 ] 要澄美 - 苍穹之法芙娜EXODUS
1188: [ 2015-11-09 | 42 | 00258 ] 蓬田堇 - 临时女友
1189: [ 2015-11-24 | 39 | 00257 ] 鹰取小夜 - 潮与虎
1190: [ 2015-11-04 | 38 | 00256 ] 拉莱雅·曼迪 - 高达G之复国运动
1191: [ 2015-12-04 | 40 | 00255 ] 道明寺歌铃 - 偶像大师 灰姑娘女孩
1192: [ 2015-12-05 | 42 | 00255 ] 上原佳菜 - 灵感
1193: [ 2015-11-01 | 37 | 00253 ] 佐佐木妃子 - 笑傲昙天
1194: [ 2015-11-24 | 40 | 00251 ] 弗莱娅 - 圣斗士星矢 黄金魂
1195: [ 2015-11-03 | 44 | 00250 ] 梨田织叶 - 绝命制裁X
1196: [ 2015-11-13 | 46 | 00250 ] 矶野裙带菜 - 海螺小姐
1197: [ 2015-12-02 | 38 | 00249 ] 林 - 我们大家的河合庄
1198: [ 2015-11-30 | 40 | 00247 ] 龙崎薰 - 偶像大师 灰姑娘女孩
1199: [ 2015-11-22 | 42 | 00245 ] 高桥葵 - 摸索吧！部活剧 第三季
1200: [ 2015-10-31 | 42 | 00244 ] 箱仲百合香 - 百合熊岚
1201: [ 2015-12-01 | 35 | 00242 ] Aegis - 女神异闻录3剧场版
1202: [ 2015-11-06 | 42 | 00242 ] 三室美园 - 浦和小调
1203: [ 2015-11-23 | 39 | 00241 ] 卑弥呼 - 一骑当千 Extravaganza Epoch
1204: [ 2015-11-26 | 33 | 00241 ] 千岁春 - 音乐少女
1205: [ 2015-11-17 | 40 | 00240 ] 经堂麻耶 - 生存游戏部OVA
1206: [ 2015-11-15 | 40 | 00238 ] 秋元小町(Mint) - 光之美少女全明星 春季嘉年华
1207: [ 2015-11-07 | 42 | 00238 ] 美代吉 - 昭和元禄落语心中OVA
1208: [ 2015-11-23 | 40 | 00237 ] 二濑文绪 - 选择扩散者
1209: [ 2015-11-17 | 41 | 00237 ] 名余竹辉夜 - 旋转少女
1210: [ 2015-12-05 | 43 | 00236 ] 藤原春 - 旋转少女
1211: [ 2015-11-16 | 40 | 00236 ] 小狗 - 干支魂
1212: [ 2015-11-09 | 43 | 00236 ] 白桦丽莎 - 偶像活动 第三季
1213: [ 2015-11-19 | 39 | 00235 ] 小宫泷 - 电波教师
1214: [ 2015-11-08 | 38 | 00234 ] 井上真由子 - 潮与虎
1215: [ 2015-11-20 | 37 | 00234 ] 大空明 - 偶像活动 第三季
1216: [ 2015-12-05 | 44 | 00232 ] 由衣 - 黑白小姐 第二季
1217: [ 2015-12-05 | 45 | 00232 ] 真境名素利子 - 健全机斗士OVA
1218: [ 2015-11-07 | 43 | 00232 ] 刀祢大和 - 电波教师
1219: [ 2015-11-03 | 45 | 00232 ] 红鹤 - ChaosDragon赤龙战役
1220: [ 2015-11-28 | 41 | 00232 ] 月银舞亚 - 创圣的大天使Logos
1221: [ 2015-11-23 | 41 | 00230 ] 盐野薰 - 白银的意志 ARGEVOLLEN
1222: [ 2015-11-22 | 43 | 00230 ] 天海悠纪华 - 俺物语
1223: [ 2015-11-06 | 43 | 00227 ] 加藤梨理香 - 暴力宇宙海贼 亚空的深渊
1224: [ 2015-11-09 | 44 | 00227 ] 拉斐尔 - 巴哈姆特之怒
1225: [ 2015-11-05 | 39 | 00226 ] 望月艾蕾娜 - 临时女友
1226: [ 2015-11-08 | 39 | 00226 ] 法莉娜 - DOG DAYS 第三季
1227: [ 2015-11-22 | 44 | 00223 ] 齐藤枫 - 向山进发 第二季
1228: [ 2015-11-19 | 40 | 00223 ] 索菲·兰德鲁 - CodeGeass亡国的阿基德
1229: [ 2015-11-21 | 45 | 00223 ] 西条未来 - 宇宙战舰大和号2199 追忆的航海
1230: [ 2015-12-02 | 39 | 00222 ] 叶月柚子 - 临时女友
1231: [ 2015-12-03 | 37 | 00222 ] 英雄崎凛 - 如果折断她的旗OAD
1232: [ 2015-11-10 | 43 | 00222 ] 川流桃 - 爱·天地无用
1233: [ 2015-11-01 | 38 | 00222 ] 栗原千秋 - 暴力宇宙海贼 亚空的深渊
1234: [ 2015-11-06 | 44 | 00221 ] 南米蕾 - 美妙天堂
1235: [ 2015-12-04 | 41 | 00220 ] 东铃 - 夜樱四重奏OAD
1236: [ 2015-10-31 | 43 | 00220 ] 藤原贵子 - 钻石王牌
1237: [ 2015-11-20 | 38 | 00220 ] 明神川爱丽丝 - 侦探歌剧少女福尔摩斯TD
1238: [ 2015-11-15 | 41 | 00219 ] 小马 - 干支魂
1239: [ 2015-11-18 | 39 | 00218 ] 菊池美雪 - 夫妻成长日记 新OVA
